idVia;nombreOriginal;numeroExpediente;fecha;hora;nombreVia;portal;distrito;tipoAccidente;meteorologia;tipoVehiculo;tipoPersonaAfectada;typicalAgeRange;gender;lesividad;esCruce;tipoVia;palabrasClave;municipio
463800;CALL. SANTA ENGRACIA / CALL. MANUEL GONZALEZ LONGORIA;2019S020526;07/05/2019;13:30;CALLE MANUEL GONZALEZ LONGORIA;-;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;30-34;Female;07;2;Calle;MANUEL GONZALEZ LONGORIA;Madrid
18900;CALL. ALCALA / PALAC. CIBELES;2019S020547;07/05/2019;11:35;CALLE ALCALA;-;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;50-54;Male;07;2;Calle;ALCALA;Madrid
-1;CALL. ALCALA / PALAC. CIBELES;2019S020547;07/05/2019;11:35;PALACIO CIBELES;-;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;50-54;Male;07;2;;PALACIO CIBELES;Madrid
360700;CALL. HERNANI;2019S020756;10/05/2019;20:00; CALLE HERNANI;35;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;30-34;Male;07;0;Calle;HERNANI;Madrid
2134;CALL. JUAN IGNACIO LUCA DE TENA;2019S020733;10/05/2019;16:35; CALLE JUAN IGNACIO LUCA DE TENA;15;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;18-20;Male;02;0;Calle;JUAN IGNACIO LUCA TENA;Madrid
600400;AVDA. POBLADOS;2019S020821;10/05/2019;15:56; AVENIDA POBLADOS;74;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;45-49;Male;07;0;Avenida;POBLADOS;Madrid
79950;AVDA. ASTURIAS;2019S020721;10/05/2019;15:30; AVENIDA ASTURIAS;56;TETUÁN;Caída;Despejado;Bicicleta;Conductor;50-54;Male;02;0;Avenida;ASTURIAS;Madrid
-1;MADRID RIO;2019S021283;10/05/2019;11:40; MADRID RIO;-;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;65-69;Male;14;0;;MADRID RIO;Madrid
-1;MADRID RIO;2019S021283;10/05/2019;11:40; MADRID RIO;-;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;35-39;Female;07;0;;MADRID RIO;Madrid
-1;MADRID RIO;2019S021283;10/05/2019;11:40; MADRID RIO;-;CARABANCHEL;Alcance;Despejado;Bicicleta;Pasajero;0-5;Male;14;0;;MADRID RIO;Madrid
74800;CALL. ARROYO FONTARRON;2019S020803;10/05/2019;9:50; CALLE ARROYO FONTARRON;393;MORATALAZ;Colisión fronto-lateral;;Bicicleta;Conductor;55-59;Male;;0;Calle;ARROYO FONTARRON;Madrid
18900;CALL. ALCALA;2019S020683;10/05/2019;1:20; CALLE ALCALA;44;CENTRO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;50-54;Male;07;0;Calle;ALCALA;Madrid
320350;CALL. GABRIELA MISTRAL;2019S021095;11/05/2019;20:00; CALLE GABRIELA MISTRAL;20;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;50-54;Male;02;0;Calle;GABRIELA MISTRAL;Madrid
905221;PASEO. PLATANOS / PASEO. PUERTA DEL ANGEL;2019S020921;11/05/2019;19:50;PASEO PLATANOS;-;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;65-69;Male;02;2;Paseo;PLATANOS;Madrid
905206;PASEO. PLATANOS / PASEO. PUERTA DEL ANGEL;2019S020921;11/05/2019;19:50;PASEO PUERTA DEL ANGEL;-;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;65-69;Male;02;2;Paseo;PUERTA ANGEL;Madrid
31000509;AVDA. CERRO MILANO;2019S021189;11/05/2019;11:03; AVENIDA CERRO MILANO;1;VILLA DE VALLECAS;Colisión lateral;Se desconoce;Bicicleta;Conductor;50-54;Male;01;0;Avenida;CERRO MILANO;Madrid
31000509;AVDA. CERRO MILANO;2019S021189;11/05/2019;11:03; AVENIDA CERRO MILANO;1;VILLA DE VALLECAS;Colisión lateral;Se desconoce;Bicicleta;Conductor;45-49;Male;14;0;Avenida;CERRO MILANO;Madrid
488000;CALL. MARQUES DE VIANA;2019S020923;12/05/2019;20:30; CALLE MARQUES DE VIANA;38;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;15-17;Male;07;0;Calle;MARQUES VIANA;Madrid
488000;CALL. MARQUES DE VIANA;2019S020923;12/05/2019;20:30; CALLE MARQUES DE VIANA;38;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;15-17;Male;14;0;Calle;MARQUES VIANA;Madrid
341900;CALL. GOYA / CALL. ALCALA;2019S021387;13/05/2019;23:18;CALLE GOYA;-;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;25-29;Female;;2;Calle;GOYA;Madrid
18900;CALL. GOYA / CALL. ALCALA;2019S021387;13/05/2019;23:18;CALLE ALCALA;-;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;25-29;Female;;2;Calle;ALCALA;Madrid
353500;CALL. HACIENDA DE PAVONES / CALL. LUIS DE HOYOS SAINZ;2019S021108;13/05/2019;15:15;CALLE HACIENDA DE PAVONES;-;MORATALAZ;Alcance;Despejado;Bicicleta;Conductor;;Male;01;2;Calle;HACIENDA PAVONES;Madrid
446450;CALL. HACIENDA DE PAVONES / CALL. LUIS DE HOYOS SAINZ;2019S021108;13/05/2019;15:15;CALLE LUIS DE HOYOS SAINZ;-;MORATALAZ;Alcance;Despejado;Bicicleta;Conductor;;Male;01;2;Calle;LUIS HOYOS SAINZ;Madrid
153600;PASEO. CASTELLANA / CALL. MARIA DE MOLINA;2019S020975;13/05/2019;13:05;PASEO CASTELLANA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;35-39;Male;07;2;Paseo;CASTELLANA;Madrid
477300;PASEO. CASTELLANA / CALL. MARIA DE MOLINA;2019S020975;13/05/2019;13:05;CALLE MARIA DE MOLINA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;35-39;Male;07;2;Calle;MARIA MOLINA;Madrid
87750;AVDA. BADAJOZ / CALL. MADRE ANTONIA PARIS;2019S021107;14/05/2019;17:45;AVENIDA BADAJOZ;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;10-14;Male;14;2;Avenida;BADAJOZ;Madrid
451500;AVDA. BADAJOZ / CALL. MADRE ANTONIA PARIS;2019S021107;14/05/2019;17:45;CALLE MADRE ANTONIA PARIS;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;10-14;Male;14;2;Calle;MADRE ANTONIA PARIS;Madrid
377300;CALL. ISABEL LA CATOLICA;2019S021079;14/05/2019;14:30; CALLE ISABEL LA CATOLICA;5;CENTRO;Caída;Despejado;Bicicleta;Conductor;30-34;Male;07;0;Calle;ISABEL CATOLICA;Madrid
18900;CALL. ALCALA / CALL. RAQUEL MELLER;2019S021149;15/05/2019;14:30;CALLE ALCALA;-;CIUDAD LINEAL;Colisión lateral;Despejado;Bicicleta;Conductor;21-24;Male;07;2;Calle;ALCALA;Madrid
1931;CALL. ALCALA / CALL. RAQUEL MELLER;2019S021149;15/05/2019;14:30;CALLE RAQUEL MELLER;-;CIUDAD LINEAL;Colisión lateral;Despejado;Bicicleta;Conductor;21-24;Male;07;2;Calle;RAQUEL MELLER;Madrid
619575;CALL. PUERTO SERRANO / CALL. PUERTO DE LA CRUZ VERDE;2019S021207;15/05/2019;14:05;CALLE PUERTO SERRANO;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;21-24;Male;14;2;Calle;PUERTO SERRANO;Madrid
869;CALL. PUERTO SERRANO / CALL. PUERTO DE LA CRUZ VERDE;2019S021207;15/05/2019;14:05;CALLE PUERTO DE LA CRUZ VERDE;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;21-24;Male;14;2;Calle;PUERTO CRUZ VERDE;Madrid
665400;AVDA. SAN DIEGO / CALL. MONTES UNIVERSALES;2019S021650;16/05/2019;23:10;AVENIDA SAN DIEGO;-;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;35-39;Male;01;2;Avenida;SAN DIEGO;Madrid
520100;AVDA. SAN DIEGO / CALL. MONTES UNIVERSALES;2019S021650;16/05/2019;23:10;CALLE MONTES UNIVERSALES;-;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;35-39;Male;01;2;Calle;MONTES UNIVERSALES;Madrid
705900;CALL. SEBASTIAN HERRERA;2019S021302;16/05/2019;22:20; CALLE SEBASTIAN HERRERA;15;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;45-49;Male;07;0;Calle;SEBASTIAN HERRERA;Madrid
92900;CALL. BARCELO;2019S021258;16/05/2019;19:40; CALLE BARCELO;6;CENTRO;Caída;Despejado;Bicicleta;Conductor;21-24;Male;05;0;Calle;BARCELO;Madrid
606900;PASEO. PRADO;2019S021343;16/05/2019;16:25; PASEO PRADO;4;CENTRO;Caída;Despejado;Bicicleta;Conductor;50-54;Male;07;0;Paseo;PRADO;Madrid
277700;CTRA. ESTACION DE HORTALEZA / AUTOV. M-11;2019S021280;16/05/2019;8:05;CARRETERA ESTACION DE HORTALEZA;-;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;35-39;Male;02;2;Carretera;ESTACION HORTALEZA;Madrid
-1;CTRA. ESTACION DE HORTALEZA / AUTOV. M-11;2019S021280;16/05/2019;8:05;AUTOVIA;-;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;35-39;Male;02;2;Autovia; ;Madrid
2900;PASEO. ACACIAS;2019S021200;16/05/2019;1:00; PASEO ACACIAS; 25A;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;35-39;Female;05;0;Paseo;ACACIAS;Madrid
397700;CALL. JOSE ABASCAL;2019S021377;17/05/2019;22:52; CALLE JOSE ABASCAL;5;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;21-24;Female;;0;Calle;JOSE ABASCAL;Madrid
-1;PQUE. JUAN CARLOS I;2019S021429;18/05/2019;17:55; PARQUE JUAN CARLOS I;1;BARAJAS;Caída;Despejado;Bicicleta;Conductor;35-39;Female;02;0;;PARQUE JUAN CARLOS;Madrid
596300;PASEO. PINTOR ROSALES / PASEO. MORET;2019S021497;18/05/2019;17:41;PASEO PINTOR ROSALES;-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;25-29;Male;14;2;Paseo;PINTOR ROSALES;Madrid
523800;PASEO. PINTOR ROSALES / PASEO. MORET;2019S021497;18/05/2019;17:41;PASEO MORET;-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;25-29;Male;14;2;Paseo;MORET;Madrid
596300;PASEO. PINTOR ROSALES / PASEO. MORET;2019S021497;18/05/2019;17:41;PASEO PINTOR ROSALES;-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;40-44;Female;06;2;Paseo;PINTOR ROSALES;Madrid
523800;PASEO. PINTOR ROSALES / PASEO. MORET;2019S021497;18/05/2019;17:41;PASEO MORET;-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;40-44;Female;06;2;Paseo;MORET;Madrid
596300;PASEO. PINTOR ROSALES / PASEO. MORET;2019S021497;18/05/2019;17:41;PASEO PINTOR ROSALES;-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;10-14;Female;06;2;Paseo;PINTOR ROSALES;Madrid
523800;PASEO. PINTOR ROSALES / PASEO. MORET;2019S021497;18/05/2019;17:41;PASEO MORET;-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;10-14;Female;06;2;Paseo;MORET;Madrid
497800;CALL. MAYOR;2019S022216;19/05/2019;20:31; CALLE MAYOR;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;21-24;Male;14;0;Calle;MAYOR;Madrid
497800;CALL. MAYOR;2019S022216;19/05/2019;20:31; CALLE MAYOR;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;21-24;Female;07;0;Calle;MAYOR;Madrid
1081;CTRA. CIUDAD UNIVERSITARIA / PASEO. VENTA;2019S021964;19/05/2019;17:45;CARRETERA CIUDAD UNIVERSITARIA;-;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;25-29;Female;07;2;Carretera;CIUDAD UNIVERSITARIA;Madrid
905191;CTRA. CIUDAD UNIVERSITARIA / PASEO. VENTA;2019S021964;19/05/2019;17:45;PASEO VENTA;-;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;25-29;Female;07;2;Paseo;VENTA;Madrid
439900;AVDA. LOGROÑO / AUTOV. M-40;2019S021486;19/05/2019;10:45;AVENIDA LOGROÑO;-;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;50-54;Male;14;2;Avenida;LOGROÑO;Madrid
-1;AVDA. LOGROÑO / AUTOV. M-40;2019S021486;19/05/2019;10:45;AUTOVIA;-;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;50-54;Male;14;2;Autovia; ;Madrid
114600;CALL. BRAVO MURILLO;2019S021460;19/05/2019;4:15; CALLE BRAVO MURILLO;164;TETUÁN;Caída;Despejado;Bicicleta;Conductor;30-34;Female;07;0;Calle;BRAVO MURILLO;Madrid
559700;CALL. PALOMARES / CALL. JUAN PEÑALVER;2019S021607;20/05/2019;14:30;CALLE PALOMARES;-;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Conductor;35-39;Male;14;2;Calle;PALOMARES;Madrid
417200;CALL. PALOMARES / CALL. JUAN PEÑALVER;2019S021607;20/05/2019;14:30;CALLE JUAN PEÑALVER;-;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Conductor;35-39;Male;14;2;Calle;JUAN PEÑALVER;Madrid
559700;CALL. PALOMARES / CALL. JUAN PEÑALVER;2019S021607;20/05/2019;14:30;CALLE PALOMARES;-;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Peatón;;Male;05;2;Calle;PALOMARES;Madrid
417200;CALL. PALOMARES / CALL. JUAN PEÑALVER;2019S021607;20/05/2019;14:30;CALLE JUAN PEÑALVER;-;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Peatón;;Male;05;2;Calle;JUAN PEÑALVER;Madrid
550500;CALL. ORENSE;2019S021542;20/05/2019;8:55; CALLE ORENSE;27;TETUÁN;Caída;Despejado;Bicicleta;Conductor;40-44;Female;06;0;Calle;ORENSE;Madrid
639680;CALL. RIBERA DE CURTIDORES / CALL. CARNERO;2019S021823;21/05/2019;21:08;CALLE RIBERA DE CURTIDORES;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;10-14;Male;02;2;Calle;RIBERA CURTIDORES;Madrid
147300;CALL. RIBERA DE CURTIDORES / CALL. CARNERO;2019S021823;21/05/2019;21:08;CALLE CARNERO;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;10-14;Male;02;2;Calle;CARNERO;Madrid
639680;CALL. RIBERA DE CURTIDORES / CALL. CARNERO;2019S021823;21/05/2019;21:08;CALLE RIBERA DE CURTIDORES;-;CENTRO;Caída;Despejado;Bicicleta;Pasajero;10-14;Male;02;2;Calle;RIBERA CURTIDORES;Madrid
147300;CALL. RIBERA DE CURTIDORES / CALL. CARNERO;2019S021823;21/05/2019;21:08;CALLE CARNERO;-;CENTRO;Caída;Despejado;Bicicleta;Pasajero;10-14;Male;02;2;Calle;CARNERO;Madrid
383900;CALL. ISLA DE YESO;2019S021951;21/05/2019;20:17; CALLE ISLA DE YESO;11;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;60-64;Male;02;0;Calle;ISLA YESO;Madrid
905003;PASEO. FERNAN NUÑEZ;2019S021730;21/05/2019;19:00; PASEO FERNAN NUÑEZ;2;RETIRO;Caída;Despejado;Bicicleta;Conductor;30-34;Female;07;0;Paseo;FERNAN NUÑEZ;Madrid
2585;CALL. MALMOE;2019S021808;21/05/2019;18:50; CALLE MALMOE;3;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;40-44;Male;07;0;Calle;MALMOE;Madrid
119600;CALL. BUSTOS / CALL. SIERRA DE LOS FILABRES;2019S021753;21/05/2019;1:45;CALLE BUSTOS;-;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;21-24;Male;01;2;Calle;BUSTOS;Madrid
716300;CALL. BUSTOS / CALL. SIERRA DE LOS FILABRES;2019S021753;21/05/2019;1:45;CALLE SIERRA DE LOS FILABRES;-;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;21-24;Male;01;2;Calle;SIERRA FILABRES;Madrid
-1;PQUE. ENRIQUE TIERNO GALVAN;2019S021889;22/05/2019;20:40; PARQUE ENRIQUE TIERNO GALVAN;0;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;45-49;Male;01;0;;PARQUE ENRIQUE TIERNO GALVAN;Madrid
505000;CALL. MESON DE PAREDES / CALL. TRIBULETE;2019S021882;22/05/2019;17:20;CALLE MESON DE PAREDES;-;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;40-44;Male;07;2;Calle;MESON PAREDES;Madrid
754400;CALL. MESON DE PAREDES / CALL. TRIBULETE;2019S021882;22/05/2019;17:20;CALLE TRIBULETE;-;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;40-44;Male;07;2;Calle;TRIBULETE;Madrid
526000;PASEO. MARCELINO CAMACHO / CALL. ANTOLINA MERINO;2019S021787;22/05/2019;11:05;PASEO MARCELINO CAMACHO;-;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;18-20;Female;01;2;Paseo;MARCELINO CAMACHO;Madrid
54700;PASEO. MARCELINO CAMACHO / CALL. ANTOLINA MERINO;2019S021787;22/05/2019;11:05;CALLE ANTOLINA MERINO;-;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;18-20;Female;01;2;Calle;ANTOLINA MERINO;Madrid
544600;CALL. O'DONNELL;2019S021744;22/05/2019;7:15; CALLE O'DONNELL;50;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;65-69;Male;03;0;Calle;O'DONNELL;Madrid
770900;CALL. VAZQUEZ DE MELLA;2019S021969;23/05/2019;21:08; CALLE VAZQUEZ DE MELLA;49;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;21-24;Male;02;0;Calle;VAZQUEZ MELLA;Madrid
-1;CTRA. M-616, +00500S;2019S021957;23/05/2019;19:20; CARRETERA  ;-;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;45-49;Female;02;0;Carretera; ;Madrid
-1;CTRA. M-616, +00500S;2019S021957;23/05/2019;19:20; CARRETERA  ;-;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;21-24;Male;14;0;Carretera; ;Madrid
702200;CUESTA SANTO DOMINGO. 5;2019S021850;23/05/2019;8:55; CUESTA SANTO DOMINGO. ;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;35-39;Male;;0;CUESTA;SANTO DOMINGO.;Madrid
154500;PLAZA. CASTILLA / PASEO. CASTELLANA;2019S022010;24/05/2019;14:10;PLAZA CASTILLA;-;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;45-49;Male;14;2;Plaza;CASTILLA;Madrid
153600;PLAZA. CASTILLA / PASEO. CASTELLANA;2019S022010;24/05/2019;14:10;PASEO CASTELLANA;-;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;45-49;Male;14;2;Paseo;CASTELLANA;Madrid
2438;CALL. LIVERPOOL / CALL. MARIA SEVILLA DIAGO;2019S022057;25/05/2019;15:40;CALLE LIVERPOOL;-;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;15-17;Female;07;2;Calle;LIVERPOOL;Madrid
478850;CALL. LIVERPOOL / CALL. MARIA SEVILLA DIAGO;2019S022057;25/05/2019;15:40;CALLE MARIA SEVILLA DIAGO;-;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;15-17;Female;07;2;Calle;MARIA SEVILLA DIAGO;Madrid
2900;PASEO. ACACIAS;2019S022021;25/05/2019;8:30; PASEO ACACIAS;1;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;25-29;Female;07;0;Paseo;ACACIAS;Madrid
505000;CALL. MESON DE PAREDES;2019S022023;25/05/2019;8:20; CALLE MESON DE PAREDES;75;CENTRO;Caída;Despejado;Bicicleta;Conductor;35-39;Male;03;0;Calle;MESON PAREDES;Madrid
743600;CALL. TOLEDO / CALL. CONCEPCION JERONIMA;2019S022178;26/05/2019;8:55;CALLE TOLEDO;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;45-49;Male;02;2;Calle;TOLEDO;Madrid
203100;CALL. TOLEDO / CALL. CONCEPCION JERONIMA;2019S022178;26/05/2019;8:55;CALLE CONCEPCION JERONIMA;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;45-49;Male;02;2;Calle;CONCEPCION JERONIMA;Madrid
459400;PLAZA. MANOLETE;2019S022102;26/05/2019;2:25; PLAZA MANOLETE;7;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;35-39;Male;;0;Plaza;MANOLETE;Madrid
792400;AVDA. VIRGEN DEL CARMEN;2019S022289;27/05/2019;16:47; AVENIDA VIRGEN DEL CARMEN;1;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Conductor;15-17;Male;14;0;Avenida;VIRGEN CARMEN;Madrid
792400;AVDA. VIRGEN DEL CARMEN;2019S022289;27/05/2019;16:47; AVENIDA VIRGEN DEL CARMEN;1;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Peatón;;Female;07;0;Avenida;VIRGEN CARMEN;Madrid
792400;AVDA. VIRGEN DEL CARMEN;2019S022289;27/05/2019;16:47; AVENIDA VIRGEN DEL CARMEN;1;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Peatón;;Female;07;0;Avenida;VIRGEN CARMEN;Madrid
516600;AVDA. MONTE IGUELDO;2019S023803;28/05/2019;21:00; AVENIDA MONTE IGUELDO;98;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;21-24;Male;07;0;Avenida;MONTE IGUELDO;Madrid
678700;AVDA. LOS ROSALES / CTRA. M-301;2019S022320;28/05/2019;19:13;AVENIDA LOS ROSALES;-;VILLAVERDE;Otro;Despejado;Bicicleta;Conductor;50-54;Male;07;2;Avenida;ROSALES;Madrid
-1;AVDA. LOS ROSALES / CTRA. M-301;2019S022320;28/05/2019;19:13;CARRETERA;-;VILLAVERDE;Otro;Despejado;Bicicleta;Conductor;50-54;Male;07;2;Carretera; ;Madrid
206100;CALL. CONDE DE PEÑALVER;2019S022327;28/05/2019;17:10; CALLE CONDE DE PEÑALVER;38;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;45-49;Male;07;0;Calle;CONDE PEÑALVER;Madrid
88200;CALL. BAILEN;2019S022279;28/05/2019;12:30; CALLE BAILEN;2;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;40-44;Female;14;0;Calle;BAILEN;Madrid
88200;CALL. BAILEN;2019S022279;28/05/2019;12:30; CALLE BAILEN;2;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;70-74;Female;07;0;Calle;BAILEN;Madrid
613400;GTA. PUENTE DE SEGOVIA / PNTE. SEGOVIA;2019S022358;28/05/2019;10:20;GLORIETA PUENTE DE SEGOVIA;-;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;;Male;07;2;Glorieta;SEGOVIA;Madrid
31005014;GTA. PUENTE DE SEGOVIA / PNTE. SEGOVIA;2019S022358;28/05/2019;10:20;PUENTE SEGOVIA;-;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;;Male;07;2;Puente;SEGOVIA;Madrid
694525;CALL. SANTA ENGRACIA;2019S022373;28/05/2019;9:45; CALLE SANTA ENGRACIA;123;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;25-29;Female;05;0;Calle;SANTA ENGRACIA;Madrid
81600;CALL. ATOCHA / CALL. SANTO TOMAS;2019S022484;29/05/2019;18:40;CALLE ATOCHA;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;55-59;Female;02;2;Calle;ATOCHA;Madrid
702600;CALL. ATOCHA / CALL. SANTO TOMAS;2019S022484;29/05/2019;18:40;CALLE SANTO TOMAS;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;55-59;Female;02;2;Calle;SANTO TOMAS;Madrid
610450;CALL. PRINCIPE DE VERGARA;2019S022599;29/05/2019;17:40; CALLE PRINCIPE DE VERGARA;29;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;35-39;Male;07;0;Calle;PRINCIPE VERGARA;Madrid
2900;PASEO. ACACIAS;2019S022362;29/05/2019;9:45; PASEO ACACIAS;63;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;40-44;Male;03;0;Paseo;ACACIAS;Madrid
85200;CALL. AYALA / CALL. VELAZQUEZ;2019S022613;29/05/2019;0:22;CALLE AYALA;-;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;40-44;Male;07;2;Calle;AYALA;Madrid
773000;CALL. AYALA / CALL. VELAZQUEZ;2019S022613;29/05/2019;0:22;CALLE VELAZQUEZ;-;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;40-44;Male;07;2;Calle;VELAZQUEZ;Madrid
698300;CALL. SANTA POLA;2019S022605;31/05/2019;17:35; CALLE SANTA POLA;6;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;60-64;Male;07;0;Calle;SANTA POLA;Madrid
575300;CALL. PEDRO DE VALDIVIA;2019S022584;31/05/2019;17:21; CALLE PEDRO DE VALDIVIA;12;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;21-24;Male;02;0;Calle;PEDRO VALDIVIA;Madrid
694525;CALL. SANTA ENGRACIA;2019S022596;31/05/2019;17:05; CALLE SANTA ENGRACIA;101;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Conductor;;;;0;Calle;SANTA ENGRACIA;Madrid
694525;CALL. SANTA ENGRACIA;2019S022596;31/05/2019;17:05; CALLE SANTA ENGRACIA;101;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Peatón;60-64;Female;07;0;Calle;SANTA ENGRACIA;Madrid
79950;AVDA. ASTURIAS;2019S022707;01/06/2019;23:00; AVENIDA ASTURIAS;54;TETUÁN;Caída;Despejado;Bicicleta;Conductor;18-20;Male;06;0;Avenida;ASTURIAS;Madrid
315060;CALL. FUENTE CARRANTONA / CALL. BENJAMIN PALENCIA;2019S022866;01/06/2019;13:30;CALLE FUENTE CARRANTONA;-;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;25-29;Male;01;2;Calle;FUENTE CARRANTONA;Madrid
1195;CALL. FUENTE CARRANTONA / CALL. BENJAMIN PALENCIA;2019S022866;01/06/2019;13:30;CALLE BENJAMIN PALENCIA;-;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;25-29;Male;01;2;Calle;BENJAMIN PALENCIA;Madrid
-1;PQUE. MADRID RIO, +00240E;2019S022732;01/06/2019;13:00; PARQUE MADRID RIO, ;-;LATINA;Caída;Despejado;Bicicleta;Conductor;25-29;Female;07;0;;PARQUE MADRID RIO,;Madrid
