nombreOriginal;Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO EDAD;SEXO;LESIVIDAD*;esCruce;tipoVia
CARRIL BICI INTERIOR PARQUE LINEAL DEL MANZANARES;2019S027825;06/08/2019;11:30; CARRIL BICI INTERIOR PARQUE LINEAL DEL MANZANARES;-;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;DE 70 A 74 AÑOS;Hombre;05;0;
PASEO. PRADO / CALL. ALCALA;2019S027813;06/08/2019;7:04;PASEO PRADO;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Paseo
PASEO. PRADO / CALL. ALCALA;2019S027813;06/08/2019;7:04;CALLE ALCALA;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Calle
CALL. FRANCISCO UMBRAL / CALL. VIA DE DUBLIN;2019S027887;07/08/2019;8:02;CALLE FRANCISCO UMBRAL;-;BARAJAS;Colisión frontal;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;07;2;Calle
CALL. FRANCISCO UMBRAL / CALL. VIA DE DUBLIN;2019S027887;07/08/2019;8:02;CALLE VIA DE DUBLIN;-;BARAJAS;Colisión frontal;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;07;2;Calle
CALL. MARAVEDI;2019S027955;07/08/2019;3:30; CALLE MARAVEDI;12;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;01;0;Calle
CALL. ARROYO DE LA MEDIA LEGUA;2019S027992;08/08/2019;22:25; CALLE ARROYO DE LA MEDIA LEGUA;43;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;03;0;Calle
AVDA. HOSPITALIDAD;2019S028042;08/08/2019;21:30; AVENIDA HOSPITALIDAD;3;LATINA;Caída;Despejado;Bicicleta;Conductor;MAYOR DE 74 AÑOS;Hombre;02;0;Avenida
CALL. LADERA DE LOS ALMENDROS / CALL. RAYA;2019S027988;08/08/2019;19:10;CALLE LADERA DE LOS ALMENDROS;-;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;07;2;Calle
CALL. LADERA DE LOS ALMENDROS / CALL. RAYA;2019S027988;08/08/2019;19:10;CALLE RAYA;-;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;07;2;Calle
CTRA. COLMENAR VIEJO;2019S028005;08/08/2019;11:10; CARRETERA COLMENAR VIEJO;0;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;06;0;Carretera
CALL. SANTA ESCOLASTICA, 1 (POSTERIOR APARCAMIENTO;2019S028044;09/08/2019;16:25; CALLE SANTA ESCOLASTICA,  ( POSTERIOR APARCAMIENTO;-;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;06;0;Calle
CALL. ISABEL COLBRAND / CALL. PALAS DE REY;2019S028132;10/08/2019;12:15;CALLE ISABEL COLBRAND;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;07;2;Calle
CALL. ISABEL COLBRAND / CALL. PALAS DE REY;2019S028132;10/08/2019;12:15;CALLE PALAS DE REY;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;07;2;Calle
ANILLO VERDE CICLISTA, PKM 32;2019S028487;14/08/2019;18:40; ANILLO VERDE CICLISTA, ;-;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;01;0;Anillo
GLORIETA SOBRE M-40;2019S028354;15/08/2019;17:05; GLORIETA SOBRE ;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;02;0;Glorieta
CALLE ALCALA 149;2019S028337;15/08/2019;13:05; CALLE ALCALA ;-;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;;0;Calle
AVDA. MANZANARES / CALL. SAN GRACIANO;2019S028644;16/08/2019;21:02;AVENIDA MANZANARES;-;USERA;Caída;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Mujer;01;2;Avenida
AVDA. MANZANARES / CALL. SAN GRACIANO;2019S028644;16/08/2019;21:02;CALLE SAN GRACIANO;-;USERA;Caída;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Mujer;01;2;Calle
CALL. VELAZQUEZ;2019S028541;19/08/2019;18:35; CALLE VELAZQUEZ;69;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;07;0;Calle
CALL. ARROYO BELINCOSO;2019S028515;19/08/2019;13:15; CALLE ARROYO BELINCOSO;9;MORATALAZ;Colisión lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;0;Calle
CMNO. ROBLEDAL;2019S028640;20/08/2019;21:40; CAMINO ROBLEDAL;2;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;14;0;Camino
CMNO. ROBLEDAL;2019S028640;20/08/2019;21:40; CAMINO ROBLEDAL;2;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;05;0;Camino
PASEO. REPUBLICA DE CUBA;2019S028597;20/08/2019;18:32; PASEO REPUBLICA DE CUBA;6;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;05;0;Paseo
PASEO. REPUBLICA DE CUBA;2019S028597;20/08/2019;18:32; PASEO REPUBLICA DE CUBA;6;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 6 A 9 AÑOS;Hombre;14;0;Paseo
CALL. PRINCIPE DE VERGARA / CALL. HERMOSILLA;2019S028647;21/08/2019;19:45;CALLE PRINCIPE DE VERGARA;-;SALAMANCA;Colisión lateral;;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;;2;Calle
CALL. PRINCIPE DE VERGARA / CALL. HERMOSILLA;2019S028647;21/08/2019;19:45;CALLE HERMOSILLA;-;SALAMANCA;Colisión lateral;;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;;2;Calle
CALL. MARCELO USERA / CALL. SAN ANTONIO DE PADUA;2019S028869;21/08/2019;13:20;CALLE MARCELO USERA;-;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;;2;Calle
CALL. MARCELO USERA / CALL. SAN ANTONIO DE PADUA;2019S028869;21/08/2019;13:20;CALLE SAN ANTONIO DE PADUA;-;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;;2;Calle
AVDA. PEÑA PRIETA / CALL. MENDIVIL;2019S028686;22/08/2019;14:50;AVENIDA PEÑA PRIETA;-;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;2;Avenida
AVDA. PEÑA PRIETA / CALL. MENDIVIL;2019S028686;22/08/2019;14:50;CALLE MENDIVIL;-;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;2;Calle
CALL. BRAVO MURILLO / CALL. VIRIATO;2019S028666;22/08/2019;6:10;CALLE BRAVO MURILLO;-;CHAMBERÍ;Otro;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;06;2;Calle
CALL. BRAVO MURILLO / CALL. VIRIATO;2019S028666;22/08/2019;6:10;CALLE VIRIATO;-;CHAMBERÍ;Otro;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;06;2;Calle
AVDA. POBLADOS / AUTOV. A-42;2019S028861;23/08/2019;13:30;AVENIDA POBLADOS;-;USERA;Colisión frontal;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;02;2;Avenida
AVDA. POBLADOS / AUTOV. A-42;2019S028861;23/08/2019;13:30;AUTOVIA;-;USERA;Colisión frontal;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;02;2;Autovia
CTRA. ZARZON;2019S028835;24/08/2019;20:10; CARRETERA ZARZON;6;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;06;0;Carretera
CTRA. ZARZON;2019S028835;24/08/2019;20:10; CARRETERA ZARZON;6;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;DE 6 A 9 AÑOS;Hombre;14;0;Carretera
PASEO. ERMITA DEL SANTO;2019S028878;25/08/2019;20:40; PASEO ERMITA DEL SANTO;80;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;DE 6 A 9 AÑOS;Hombre;14;0;Paseo
PASEO. ERMITA DEL SANTO;2019S028878;25/08/2019;20:40; PASEO ERMITA DEL SANTO;80;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;DE 50 A 54 AÑOS;Mujer;06;0;Paseo
CALL. SERRANO;2019S028881;25/08/2019;19:10; CALLE SERRANO;30;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;0;Calle
PASEO. CAMOENS Y VALERO;2019S028932;26/08/2019;15:30; PASEO CAMOENS Y VALERO;2;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Nublado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;06;0;Paseo
CALL. ATOCHA / PLAZA. EMPERADOR CARLOS V;2019S029547;27/08/2019;21:45;CALLE ATOCHA;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;05;2;Calle
CALL. ATOCHA / PLAZA. EMPERADOR CARLOS V;2019S029547;27/08/2019;21:45;PLAZA EMPERADOR CARLOS V;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;05;2;Plaza
PASEO. PONTONES / PASEO. MELANCOLICOS;2019S029005;27/08/2019;20:05;PASEO PONTONES;-;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;01;2;Paseo
PASEO. PONTONES / PASEO. MELANCOLICOS;2019S029005;27/08/2019;20:05;PASEO MELANCOLICOS;-;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;01;2;Paseo
PASEO. GENERAL MARTINEZ CAMPOS;2019S029018;28/08/2019;13:00; PASEO GENERAL MARTINEZ CAMPOS;41;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;02;0;Paseo
CALL. FUENTE CARRANTONA;2019S028983;28/08/2019;10:50; CALLE FUENTE CARRANTONA;61;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 65 A 69 AÑOS;Hombre;07;0;Calle
CALL. FUENTE CARRANTONA;2019S028983;28/08/2019;10:50; CALLE FUENTE CARRANTONA;61;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;0;Calle
CALL. CONDE DE PEÑALVER;2019S028981;28/08/2019;9:35; CALLE CONDE DE PEÑALVER;68;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;0;Calle
CALL. LUCHANA;2019S029079;29/08/2019;22:45; CALLE LUCHANA;30;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;14;0;Calle
PASEO. ALBERTO PALACIOS;2019S029101;29/08/2019;14:45; PASEO ALBERTO PALACIOS;11;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Conductor;DESCONOCIDA;;;0;Paseo
PASEO. ALBERTO PALACIOS;2019S029101;29/08/2019;14:45; PASEO ALBERTO PALACIOS;11;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Peatón;DE 0 A 5 AÑOS;Hombre;07;0;Paseo
CALL. CAMPEZO / CALL. LAGUARDIA;2019S029022;29/08/2019;8:00;CALLE CAMPEZO;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;2;Calle
CALL. CAMPEZO / CALL. LAGUARDIA;2019S029022;29/08/2019;8:00;CALLE LAGUARDIA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;2;Calle
CALL. SEGOVIA / RONDA. SEGOVIA;2019S029033;29/08/2019;2:35;CALLE SEGOVIA;-;ARGANZUELA;Colisión fronto-lateral;;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Calle
CALL. SEGOVIA / RONDA. SEGOVIA;2019S029033;29/08/2019;2:35;RONDA SEGOVIA;-;ARGANZUELA;Colisión fronto-lateral;;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Ronda
CALL. PRINCESA;2019S029200;30/08/2019;21:40; CALLE PRINCESA;31;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;05;0;Calle
CALL. MARQUES DE CUBAS;2019S029561;30/08/2019;16:45; CALLE MARQUES DE CUBAS;18;CENTRO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;02;0;Calle
CALL. RAMON GOMEZ DE LA SERNA;2019S029285;31/08/2019;21:50; CALLE RAMON GOMEZ DE LA SERNA; 9A;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;07;0;Calle
CAMINO EN ZONA DENOMIDADA COMO ESPACIO MÉXICO;2019S029210;31/08/2019;19:10; CAMINO EN ZONA DENOMIDADA COMO ESPACIO MÉXICO;-;BARAJAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;07;0;Camino
AUTOV. A-42, +00500S;2019S029194;31/08/2019;13:35; AUTOVIA  ;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;06;0;Autovia
AVDA. PABLO NERUDA;2019S029341;01/09/2019;21:40; AVENIDA PABLO NERUDA;58;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;01;0;Avenida
CALL. EMBAJADORES;2019S029277;01/09/2019;15:22; CALLE EMBAJADORES;324;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;0;Calle
AVDA. NUESTRA SEÑORA DE VALVANERA;2019S029257;01/09/2019;8:25; AVENIDA NUESTRA SEÑORA DE VALVANERA;155;LATINA;Alcance;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;03;0;Avenida
AVDA. NICETO ALCALA ZAMORA / AVDA. FRANCISCO PI Y MARGALL;2019S029460;02/09/2019;18:15;AVENIDA NICETO ALCALA ZAMORA;-;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;07;2;Avenida
AVDA. NICETO ALCALA ZAMORA / AVDA. FRANCISCO PI Y MARGALL;2019S029460;02/09/2019;18:15;AVENIDA FRANCISCO PI Y MARGALL;-;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;07;2;Avenida
PASEO. DELICIAS;2019S029358;02/09/2019;13:35; PASEO DELICIAS; 65A;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;05;0;Paseo
CALL. RUTILO;2019S029640;03/09/2019;20:20; CALLE RUTILO;11;USERA;Colisión lateral;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Hombre;14;0;Calle
CALL. SAN GERMAN / CALL. GENERAL CABRERA;2019S029391;03/09/2019;16:00;CALLE SAN GERMAN;-;TETUÁN;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Calle
CALL. SAN GERMAN / CALL. GENERAL CABRERA;2019S029391;03/09/2019;16:00;CALLE GENERAL CABRERA;-;TETUÁN;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Calle
CALL. CLAVEL / CALL. CABALLERO DE GRACIA;2019S029497;04/09/2019;23:38;CALLE CLAVEL;-;CENTRO;Otro;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;01;2;Calle
CALL. CLAVEL / CALL. CABALLERO DE GRACIA;2019S029497;04/09/2019;23:38;CALLE CABALLERO DE GRACIA;-;CENTRO;Otro;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;01;2;Calle
CALL. GENERAL ORAA / CALL. GENERAL PARDIÑAS;2019S029485;04/09/2019;18:30;CALLE GENERAL ORAA;-;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;06;2;Calle
CALL. GENERAL ORAA / CALL. GENERAL PARDIÑAS;2019S029485;04/09/2019;18:30;CALLE GENERAL PARDIÑAS;-;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;06;2;Calle
CALL. CAMINO VIEJO DE VILLAVERDE / CALL. UNIDAD;2019S029650;04/09/2019;15:50;CALLE CAMINO VIEJO DE VILLAVERDE;-;USERA;Colisión lateral;;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;;2;Calle
CALL. CAMINO VIEJO DE VILLAVERDE / CALL. UNIDAD;2019S029650;04/09/2019;15:50;CALLE UNIDAD;-;USERA;Colisión lateral;;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;;2;Calle
AVDA. ALBUFERA;2019S029444;04/09/2019;13:22; AVENIDA ALBUFERA;144;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;0;Avenida
CALL. ALBERTO AGUILERA;2019S029437;04/09/2019;10:40; CALLE ALBERTO AGUILERA;16;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;01;0;Calle
CALL. ARROYO DE LA MEDIA LEGUA / CALL. ALCALDE GARRIDO JUARISTI;2019S029644;05/09/2019;21:15;CALLE ARROYO DE LA MEDIA LEGUA;-;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;14;2;Calle
CALL. ARROYO DE LA MEDIA LEGUA / CALL. ALCALDE GARRIDO JUARISTI;2019S029644;05/09/2019;21:15;CALLE ALCALDE GARRIDO JUARISTI;-;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;14;2;Calle
CALL. ARROYO DE LA MEDIA LEGUA / CALL. ALCALDE GARRIDO JUARISTI;2019S029644;05/09/2019;21:15;CALLE ARROYO DE LA MEDIA LEGUA;-;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Peatón;DE 18 A 20 AÑOS;Hombre;14;2;Calle
CALL. ARROYO DE LA MEDIA LEGUA / CALL. ALCALDE GARRIDO JUARISTI;2019S029644;05/09/2019;21:15;CALLE ALCALDE GARRIDO JUARISTI;-;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Peatón;DE 18 A 20 AÑOS;Hombre;14;2;Calle
CALL. FRANCOS RODRIGUEZ;2019S029560;05/09/2019;19:25; CALLE FRANCOS RODRIGUEZ;14;TETUÁN;Atropello a persona;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;14;0;Calle
CALL. FRANCOS RODRIGUEZ;2019S029560;05/09/2019;19:25; CALLE FRANCOS RODRIGUEZ;14;TETUÁN;Atropello a persona;Despejado;Bicicleta;Peatón;DE 0 A 5 AÑOS;Hombre;07;0;Calle
CALL. ALCALA / CALL. MARQUES DE CUBAS;2019S029556;05/09/2019;19:04;CALLE ALCALA;-;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;02;2;Calle
CALL. ALCALA / CALL. MARQUES DE CUBAS;2019S029556;05/09/2019;19:04;CALLE MARQUES DE CUBAS;-;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;02;2;Calle
CALL. ARTURO SORIA / CALL. ASUNCION PEREZ VIZCAINO;2019S029626;05/09/2019;18:05;CALLE ARTURO SORIA;-;CIUDAD LINEAL;Colisión lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;02;2;Calle
CALL. ARTURO SORIA / CALL. ASUNCION PEREZ VIZCAINO;2019S029626;05/09/2019;18:05;CALLE ASUNCION PEREZ VIZCAINO;-;CIUDAD LINEAL;Colisión lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;02;2;Calle
AVDA. POBLADOS / AUTOV. A-42;2019S029624;06/09/2019;13:45;AVENIDA POBLADOS;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 60 A 64 AÑOS;Hombre;01;2;Avenida
AVDA. POBLADOS / AUTOV. A-42;2019S029624;06/09/2019;13:45;AUTOVIA;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 60 A 64 AÑOS;Hombre;01;2;Autovia
PASEO. INFANTA ISABEL / ESTFE. ATOCHA;2019S029814;07/09/2019;13:00;PASEO INFANTA ISABEL;-;RETIRO;Alcance;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;14;2;Paseo
PASEO. INFANTA ISABEL / ESTFE. ATOCHA;2019S029814;07/09/2019;13:00;ESTACION_FERROCARRIL ATOCHA;-;RETIRO;Alcance;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;14;2;
CALL. EMBAJADORES;2019S029817;07/09/2019;12:00; CALLE EMBAJADORES;216;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;05;0;Calle
CALL. SEGOVIA;2019S029716;07/09/2019;5:35; CALLE SEGOVIA;29;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;02;0;Calle
CALL. IRUN / CALL. CADARSO;2019S029888;08/09/2019;21:00;CALLE IRUN;-;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Calle
CALL. IRUN / CALL. CADARSO;2019S029888;08/09/2019;21:00;CALLE CADARSO;-;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Calle
PARQUE LINEAL DEL MANZANARES;2019S029862;08/09/2019;11:55; PARQUE LINEAL DEL MANZANARES;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;06;0;
PARQUE LINEAL DEL MANZANARES;2019S029862;08/09/2019;11:55; PARQUE LINEAL DEL MANZANARES;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;DE 25 A 29 AÑOS;Mujer;07;0;
PLAZA DE ORIENTE;2019S029946;09/09/2019;18:35; PLAZA DE ORIENTE;-;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;14;0;Plaza
PLAZA DE ORIENTE;2019S029946;09/09/2019;18:35; PLAZA DE ORIENTE;-;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;MAYOR DE 74 AÑOS;Hombre;02;0;Plaza
IDB. PARQUE LINEAL DEL MANZANARES;2019S030106;09/09/2019;13:20; IDB. PARQUE LINEAL DEL MANZANARES;0;PUENTE DE VALLECAS;Otro;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;06;0;
CALL. DON RAMON DE LA CRUZ;2019S029873;09/09/2019;12:50; CALLE DON RAMON DE LA CRUZ;91;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;14;0;Calle
CALL. DON RAMON DE LA CRUZ;2019S029873;09/09/2019;12:50; CALLE DON RAMON DE LA CRUZ;91;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Peatón;DE 60 A 64 AÑOS;Mujer;07;0;Calle
AVDA. SAN FERMIN / AVDA. PERLA;2019S029977;09/09/2019;6:50;AVENIDA SAN FERMIN;-;USERA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;2;Avenida
AVDA. SAN FERMIN / AVDA. PERLA;2019S029977;09/09/2019;6:50;AVENIDA PERLA;-;USERA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;2;Avenida
PASEO. CASTELLANA;2019S030050;10/09/2019;22:15; PASEO CASTELLANA;63;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;02;0;Paseo
CALL. PRINCIPE DE VERGARA;2019S030058;10/09/2019;15:40; CALLE PRINCIPE DE VERGARA;132;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;0;Calle
PLAZA. SAGRADOS CORAZONES / AVDA. CONCHA ESPINA;2019S030052;10/09/2019;14:30;PLAZA SAGRADOS CORAZONES;-;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;06;2;Plaza
PLAZA. SAGRADOS CORAZONES / AVDA. CONCHA ESPINA;2019S030052;10/09/2019;14:30;AVENIDA CONCHA ESPINA;-;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;06;2;Avenida
CUSTA. SAN VICENTE / GTA. SAN VICENTE;2019S030203;10/09/2019;13:15;CUESTA SAN VICENTE;-;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;02;2;CUESTA
CUSTA. SAN VICENTE / GTA. SAN VICENTE;2019S030203;10/09/2019;13:15;GLORIETA SAN VICENTE;-;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;02;2;Glorieta
AVDA. NICETO ALCALA ZAMORA;2019S030194;10/09/2019;7:20; AVENIDA NICETO ALCALA ZAMORA;4;HORTALEZA;Colisión lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;02;0;Avenida
CALL. MESENA;2019S030159;11/09/2019;17:25; CALLE MESENA;112;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Mujer;07;0;Calle
CALL. CORREO / PLAZA. PUERTA DEL SOL;2019S030034;11/09/2019;7:50;CALLE CORREO;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;05;2;Calle
