nombreOriginal;OBJECTID;ID_EJE;ID_GRUPO;ID_TIPO;TX_CAPA;NU_DIRECCI;NU_DOBLE_S;TX_NOMBRE;TX_NOMBRE_;Shape_Leng;tipoVia
Calle de Veza;636;590;667;1;CICLOCALLES;-1;0; CALLE DE VEZA;VEZA;279,95467300600;Calle
Calle del Capitßn Blanco Argibay;637;591;669;1;CICLOCALLES;1;0; CALLE DEL CAPITÁN BLANCO ARGIBAY;CAPITAN BLANCO ARGIBAY;92,07328309600;Calle
Calle de la Infanta Mercedes;638;592;670;1;CICLOCALLES;1;0; CALLE DE LA INFANTA MERCEDES;INFANTA MERCEDES;1374,41312945000;Calle
Calle de Castilla;640;594;671;1;CICLOCALLES;1;0; CALLE DE CASTILLA;CASTILLA;72,64817565520;Calle
Calle de M³ller;643;597;675;1;CICLOCALLES;1;0; CALLE DE MÜLLER;MILLER;414,72653498000;Calle
Paseo de la Castellana;644;598;677;1;CICLOCALLES;1;0; PASEO DE LA CASTELLANA;CASTELLANA;230,34656592700;Paseo
Calle del Doctor Fleming;645;599;677;1;CICLOCALLES;1;0; CALLE DEL DOCTOR FLEMING;DOCTOR FLEMING;1034,87385664000;Calle
Avenida de Concha Espina;646;600;678;2;PEATONAL;0;0; AVENIDA DE CONCHA ESPINA;CONCHA ESPINA;137,10514122000;Avenida
Calle de Francisco Gervas;647;601;679;1;CICLOCALLES;1;0; CALLE DE FRANCISCO GERVAS;FRANCISCO GERVAS;335,50212622100;Calle
Calle de Rosario Pino;648;602;680;1;CICLOCALLES;1;0; CALLE DE ROSARIO PINO;ROSARIO PINO;375,12986440600;Calle
Calle del Capitßn Haya;649;603;681;1;CICLOCALLES;1;0; CALLE DEL CAPITÁN HAYA;CAPITAN HAYA;392,80129061900;Calle
Calle de JosÚ Castßn Tobe±as;650;604;682;1;CICLOCALLES;1;0; CALLE DE JOSÚ CASTÁN TOBEÑAS;JOSE CASTAN TOBEÐAS;104,35022660900;Calle
Paseo de la Castellana;651;605;683;2;PEATONAL;0;0; PASEO DE LA CASTELLANA;CASTELLANA;125,99578801200;Paseo
Calle de Carlos Maurras;652;606;685;1;CICLOCALLES;1;0; CALLE DE CARLOS MAURRAS;CARLOS MAURRAS;109,19375080500;Calle
Calle del Capitßn Haya;653;607;686;2;PEATONAL;0;0; CALLE DEL CAPITÁN HAYA;CAPITAN HAYA;141,21414736600;Calle
Calle de L¾pez de Hoyos;654;608;687;1;CICLOCALLES;1;0; CALLE DE LÓPEZ DE HOYOS;LOPEZ DE HOYOS;432,72516415200;Calle
Calle del Helecho;655;609;690;1;CICLOCALLES;-1;0; CALLE DEL HELECHO;HELECHO;113,65551185600;Calle
Calle de Hermenegilda MartÝnez;656;610;690;1;CICLOCALLES;-1;0; CALLE DE HERMENEGILDA MARTÍNEZ;HERMENEGILDA MARTINEZ;100,24537855800;Calle
Calle de L¾riga;657;611;690;1;CICLOCALLES;-1;0; CALLE DE LÓRIGA;LORINGA;144,53548667900;Calle
Calle de Recaredo;658;612;691;1;CICLOCALLES;1;0; CALLE DE RECAREDO;RECAREDO;133,99365437800;Calle
Calle de L¾pez de Hoyos;659;613;692;1;CICLOCALLES;1;0; CALLE DE LÓPEZ DE HOYOS;LOPEZ DE HOYOS;556,57145675700;Calle
Calle de L¾pez de Hoyos;660;614;693;1;CICLOCALLES;1;0; CALLE DE LÓPEZ DE HOYOS;LOPEZ DE HOYOS;533,07136372800;Calle
Calle de Edison;662;616;695;1;CICLOCALLES;1;0; CALLE DE EDISON;EDISON;127,45493605200;Calle
Calle de Edison;663;617;696;1;CICLOCALLES;-1;0; CALLE DE EDISON;EDISON;127,61472248900;Calle
Avenida del Doctor Arce;667;621;701;1;CICLOCALLES;0;1; AVENIDA DEL DOCTOR ARCE;DOCTOR ARCE;274,04657862800;Avenida
Calle de Cartagena;668;622;705;1;CICLOCALLES;1;0; CALLE DE CARTAGENA;CARTAGENA;546,67508028000;Calle
Calle de L¾pez de Hoyos;669;623;706;1;CICLOCALLES;1;0; CALLE DE LÓPEZ DE HOYOS;LOPEZ DE HOYOS;435,89178139500;Calle
Calle de BÚjar;670;624;707;1;CICLOCALLES;1;0; CALLE DE BÚJAR;BEJAR;90,35214077030;Calle
Avenida de Bruselas;671;625;711;1;CICLOCALLES;1;0; AVENIDA DE BRUSELAS;BRUSELAS;726,68538314200;Avenida
Calle de Luis Vives;673;627;713;1;CICLOCALLES;1;0; CALLE DE LUIS VIVES;LUIS VIVES;207,20045815800;Calle
Calle de Malcampo;674;628;713;1;CICLOCALLES;1;0; CALLE DE MALCAMPO;MALCAMPO;225,70161403500;Calle
Avenida de Alfonso XIII;675;629;714;1;CICLOCALLES;1;0; AVENIDA DE ALFONSO XIII;ALFONSO XIII;29,85365603810;Avenida
Calle de Marcenado;676;630;714;1;CICLOCALLES;1;0; CALLE DE MARCENADO;MARCENADO;745,15257686000;Calle
Calle de Puerto Rico;677;631;714;1;CICLOCALLES;1;0; CALLE DE PUERTO RICO;PUERTO RICO;963,31707884100;Calle
Calle de Ros de Olano;678;632;714;1;CICLOCALLES;1;0; CALLE DE ROS DE OLANO;ROS DE OLANO;92,39713984620;Calle
Calle del Padre Claret;679;633;715;1;CICLOCALLES;1;0; CALLE DEL PADRE CLARET;PADRE CLARET;750,49869031700;Calle
Calle del PrÝncipe de Vergara;680;634;716;2;PEATONAL;0;0; CALLE DEL PRÍNCIPE DE VERGARA;PRINCIPE DE VERGARA;100,01303823500;Calle
Calle de Cartagena;681;635;717;1;CICLOCALLES;0;1; CALLE DE CARTAGENA;CARTAGENA;114,16958015000;Calle
Avenida de Aster;683;637;721;1;CICLOCALLES;1;0; AVENIDA DE ASTER;ASTER;304,67812797300;Avenida
Paseo de los Cerezos;684;638;721;1;CICLOCALLES;1;0; PASEO DE LOS CEREZOS;CEREZOS;402,13249728100;Paseo
Calle de VÝctor AndrÚs Bela·nde;685;639;722;1;CICLOCALLES;1;0; CALLE DE VÍCTOR ANDRÚS BELAÚNDE;VICTOR ANDRES BALAUNDE;114,90381039700;Calle
Calle de MenÚndez Pidal;686;640;723;1;CICLOCALLES;1;0; CALLE DE MENÚNDEZ PIDAL;MENENDEZ PIDAL;730,23184024400;Calle
Calle de Colombia;687;641;724;1;CICLOCALLES;-1;0; CALLE DE COLOMBIA;COLOMBIA;504,31909578900;Calle
Calle de PotosÝ;688;642;724;1;CICLOCALLES;-1;0; CALLE DE POTOSÍ;POTOSI;243,17104027700;Calle
Avenida del Doctor Arce;689;643;726;1;CICLOCALLES;1;0; AVENIDA DEL DOCTOR ARCE;DOCTOR ARCE;59,22759538730;Avenida
Calle de RodrÝguez MarÝn;690;644;726;1;CICLOCALLES;1;0; CALLE DE RODRÍGUEZ MARÍN;RODRIGUEZ MARIN;575,87113148700;Calle
Calle de VÝctor AndrÚs Bela·nde;691;645;726;1;CICLOCALLES;1;0; CALLE DE VÍCTOR ANDRÚS BELAÚNDE;VICTOR ANDRES BALAUNDE;512,75312474700;Calle
Paseo de la Habana;692;646;729;2;PEATONAL;0;0; PASEO DE LA HABANA;HABANA;68,57736731930;Paseo
Avenida de Alberto Alcocer;693;647;730;2;PEATONAL;0;0; AVENIDA DE ALBERTO ALCOCER;ALBERTO ALCOCER;78,19436457280;Avenida
Calle de Marbella;694;688;791;1;CICLOCALLES;0;1; CALLE DE MARBELLA;MARBELLA;435,04622288100;Calle
Calle de Anastasia L¾pez;695;689;792;1;CICLOCALLES;0;1; CALLE DE ANASTASIA LÓPEZ;ANASTASIA LOPEZ;245,68406962600;Calle
Calle de Antoniorrobles;696;690;793;1;CICLOCALLES;0;1; CALLE DE ANTONIORROBLES;ANTONIORROBLES;46,78061040870;Calle
Calle de Alfredo Marquerie;697;691;794;1;CICLOCALLES;-1;0; CALLE DE ALFREDO MARQUERIE;ALFREDO MARQUERIE;187,83278155800;Calle
Calle de Sangenjo;698;692;795;1;CICLOCALLES;-1;0; CALLE DE SANGENJO;SANGENJO;420,15367384300;Calle
Calle de NarcÝs Monturiol;699;693;796;1;CICLOCALLES;0;1; CALLE DE NARCÍS MONTURIOL;NARCIS MONTURIOL;120,56670600200;Calle
Calle del Doctor Ram¾n Castroviejo;700;694;798;1;CICLOCALLES;1;0; CALLE DEL DOCTOR RAMÓN CASTROVIEJO;DOCTOR RAMON CASTROVIEJO;841,90278086100;Calle
Paseo de la Vaguada;701;695;798;1;CICLOCALLES;1;0; PASEO DE LA VAGUADA;PASEO DE LA VAGUADA;700,61337380500;Paseo
Calle de Pedro Rico;702;696;798;1;CICLOCALLES;1;0; CALLE DE PEDRO RICO;PEDRO RICO;550,63351029900;Calle
Calle de Colmenar Viejo;703;697;799;2;PEATONAL;0;0; CALLE DE COLMENAR VIEJO;COLMENAR VIEJO;91,36956870790;Calle
AutovÝa del Colmenar;704;698;800;2;PEATONAL;0;0; AUTOVÍA DEL COLMENAR;COLMENAR;202,42410692600;
Calle de Francisco Sancha;705;699;801;1;CICLOCALLES;-1;0; CALLE DE FRANCISCO SANCHA;FRANCISCO SANCHA;208,89543136400;Calle
Calle de Sandalio L¾pez;706;700;802;1;CICLOCALLES;0;1; CALLE DE SANDALIO LÓPEZ;SANDALIO LOPEZ;363,12037986000;Calle
Calle de la Virgen de Arßnzazu;707;701;803;1;CICLOCALLES;1;0; CALLE DE LA VIRGEN DE ARÁNZAZU;VIRGEN DE ARANZAZU;473,39534431200;Calle
Calle de la Virgen de Arßnzazu;708;702;804;2;PEATONAL;0;0; CALLE DE LA VIRGEN DE ARÁNZAZU;VIRGEN DE ARANZAZU;81,70104125020;Calle
Calle de Manuel Tovar;709;703;805;1;CICLOCALLES;1;0; CALLE DE MANUEL TOVAR;MANUEL TOVAR;174,85061885200;Calle
Calle de las Islas Bermudas;710;704;806;1;CICLOCALLES;1;0; CALLE DE LAS ISLAS BERMUDAS;ISLAS BERMUDAS;71,28290096790;Calle
Calle de la Divina Pastora;711;705;807;1;CICLOCALLES;1;0; CALLE DE LA DIVINA PASTORA;DIVINA PASTORA;198,37141824900;Calle
Calle de las Islas Bermudas;712;706;808;1;CICLOCALLES;1;0; CALLE DE LAS ISLAS BERMUDAS;ISLAS BERMUDAS;14,14918279680;Calle
Avenida de Burgos;713;707;809;1;CICLOCALLES;1;0; AVENIDA DE BURGOS;BURGOS;372,61013338000;Avenida
Calle de la Hiedra;714;708;810;1;CICLOCALLES;-1;0; CALLE DE LA HIEDRA;HIEDRA;273,40846120400;Calle
Avenida de PÝo XII;715;709;810;1;CICLOCALLES;-1;0; AVENIDA DE PÍO XII;PIO XII;220,56832309300;Avenida
Calle de la Hiedra;716;710;811;1;CICLOCALLES;1;0; CALLE DE LA HIEDRA;HIEDRA;658,70015202400;Calle
Calle del Padre Francisco Palau y Quer;717;711;811;1;CICLOCALLES;1;0; CALLE DEL PADRE FRANCISCO PALAU Y QUER;PADRE FRANCISCO PALAU Y QUER;282,98271912100;Calle
Avenida de PÝo XII;718;712;811;1;CICLOCALLES;1;0; AVENIDA DE PÍO XII;PIO XII;214,16378176900;Avenida
Calle de AgustÝn de Foxß;719;713;812;1;CICLOCALLES;-1;0; CALLE DE AGUSTÍN DE FOXÁ;AGUSTIN DE FOXA;131,67037755800;Calle
Calle de Mauricio Legendre;720;714;812;1;CICLOCALLES;1;0; CALLE DE MAURICIO LEGENDRE;MAURICIO LEGENDRE;580,36533168700;Calle
Calle de San Benito;721;715;812;1;CICLOCALLES;-1;0; CALLE DE SAN BENITO;SAN BENITO;46,12322636880;Calle
Calle de Mauricio Legendre;722;716;813;1;CICLOCALLES;1;0; CALLE DE MAURICIO LEGENDRE;MAURICIO LEGENDRE;408,03859941500;Calle
Calle del Padre Francisco Palau y Quer;723;717;814;1;CICLOCALLES;-1;0; CALLE DEL PADRE FRANCISCO PALAU Y QUER;PADRE FRANCISCO PALAU Y QUER;274,29129121800;Calle
Calle de Antoniorrobles;724;718;815;1;CICLOCALLES;0;1; CALLE DE ANTONIORROBLES;ANTONIORROBLES;149,65810604100;Calle
Calle de Mauricio Legendre;725;719;816;1;CICLOCALLES;0;1; CALLE DE MAURICIO LEGENDRE;MAURICIO LEGENDRE;90,17854847800;Calle
Calle de Mauricio Legendre;726;720;817;1;CICLOCALLES;0;1; CALLE DE MAURICIO LEGENDRE;MAURICIO LEGENDRE;16,17681208120;Calle
Estaci¾n de ChamartÝn;727;721;818;2;PEATONAL;0;0; ESTACIÓN DE CHAMARTÍN;ESTACION DE CHAMARTIN;135,62263113200;
Avenida de PÝo XII;728;722;819;2;PEATONAL;0;0; AVENIDA DE PÍO XII;PIO XII;320,54032455700;Avenida
Avenida de PÝo XII;729;723;820;2;PEATONAL;0;0; AVENIDA DE PÍO XII;PIO XII;72,89509064920;Avenida
Calle de Yerma;730;724;821;2;PEATONAL;0;0; CALLE DE YERMA;YERMA;268,74466076800;Calle
Paseo de la Castellana;731;725;822;1;CICLOCALLES;0;1; PASEO DE LA CASTELLANA;CASTELLANA;164,66367238100;Paseo
Calle de la Isla de Java;732;726;823;1;CICLOCALLES;0;1; CALLE DE LA ISLA DE JAVA;ISLA DE JAVA;261,97944678200;Calle
Avenida del Llano Castellano;733;727;824;1;CICLOCALLES;-1;0; AVENIDA DEL LLANO CASTELLANO;LLANO CASTELLANO;200,66562729500;Avenida
Calle de Francisco Sancha;734;728;825;1;CICLOCALLES;-1;0; CALLE DE FRANCISCO SANCHA;FRANCISCO SANCHA;660,52597326000;Calle
Avenida del Llano Castellano;735;729;826;1;CICLOCALLES;-1;0; AVENIDA DEL LLANO CASTELLANO;LLANO CASTELLANO;10,57955814550;Avenida
Avenida del Llano Castellano;736;730;827;2;PEATONAL;0;0; AVENIDA DEL LLANO CASTELLANO;LLANO CASTELLANO;46,96055311500;Avenida
Calle de Labastida;737;731;828;1;CICLOCALLES;0;1; CALLE DE LABASTIDA;LABASTIDA;35,20175435520;Calle
Calle de la Isla Graciosa;738;732;829;1;CICLOCALLES;0;1; CALLE DE LA ISLA GRACIOSA;ISLA GRACIOSA;186,06620072500;Calle
Calle de Manuel Villarta;739;733;830;1;CICLOCALLES;1;0; CALLE DE MANUEL VILLARTA;MANUEL DE VILLARTA;187,59176753300;Calle
Calle de Monasterio de Poyo;741;735;832;1;CICLOCALLES;0;1; CALLE DE MONASTERIO DE POYO;MONASTERIO DE POYO;366,78159060700;Calle
;742;736;833;2;PEATONAL;0;0;;PASARELA PEATONAL;65,08974639820;
;743;737;834;2;PEATONAL;0;0;;;226,01403988200;
;744;738;835;2;PEATONAL;0;0;;;577,54096640400;
Calle de Albadalejo;745;739;836;1;CICLOCALLES;-1;0; CALLE DE ALBADALEJO;ALBADALEJO;767,93962156800;Calle
Calle de Albadalejo;746;740;837;1;CICLOCALLES;1;0; CALLE DE ALBADALEJO;ALBADALEJO;799,64063500500;Calle
Calle del Doctor Cirajas;747;741;838;1;CICLOCALLES;-1;0; CALLE DEL DOCTOR CIRAJAS;DOCTOR CIRAJAS;103,84053978400;Calle
Calle del Buen Gobernador;748;742;839;1;CICLOCALLES;1;0; CALLE DEL BUEN GOBERNADOR;BUEN GOBERNADOR;251,38564586000;Calle
Calle de Ezequiel Solana;749;743;840;1;CICLOCALLES;-1;0; CALLE DE EZEQUIEL SOLANA;EZEQUIEL SOLANA;1105,31336432000;Calle
Calle de la Virgen del Sagrario;750;744;840;1;CICLOCALLES;-1;0; CALLE DE LA VIRGEN DEL SAGRARIO;VIRGEN DEL SAGRARIO;542,87151406000;Calle
Calle de Toscana;751;745;841;1;CICLOCALLES;1;0; CALLE DE TOSCANA;TOSCANA;483,28125530400;Calle
Avenida de Santa Eugenia;752;746;842;1;CICLOCALLES;-1;0; AVENIDA DE SANTA EUGENIA;SANTA EUGENIA;668,46753774700;Avenida
Calle de Fuentespina;753;747;843;1;CICLOCALLES;1;0; CALLE DE FUENTESPINA;FUENTESPINA;464,85483735200;Calle
Avenida de Santa Eugenia;754;748;844;1;CICLOCALLES;1;0; AVENIDA DE SANTA EUGENIA;SANTA EUGENIA;656,30310491900;Avenida
Calle de Cartagena;756;750;847;1;CICLOCALLES;1;0; CALLE DE CARTAGENA;CARTAGENA;302,21760222000;Calle
Calle de Bolta±a;758;752;849;1;CICLOCALLES;-1;0; CALLE DE BOLTAÑA;BOLTAÐA;755,22410545100;Calle
Calle de JosÚ Arcones Gil;760;754;852;1;CICLOCALLES;1;0; CALLE DE JOSÚ ARCONES GIL;JOSE ARCONES GIL;1109,43760796000;Calle
Calle de Vital Aza;761;755;853;1;CICLOCALLES;1;0; CALLE DE VITAL AZA;VITAL AZA;1000,51321016000;Calle
Calle de Florencio Llorente;762;756;854;1;CICLOCALLES;-1;0; CALLE DE FLORENCIO LLORENTE;FLORENCIO LLORENTE;242,26424605100;Calle
Calle de Sambara;763;757;856;1;CICLOCALLES;-1;0; CALLE DE SAMBARA;SAMBARA;1478,35297131000;Calle
Calle de Alcalß;764;758;857;1;CICLOCALLES;1;0; CALLE DE ALCALÁ;ALCALA;28,83362420330;Calle
Calle de Julia GarcÝa Boutßn;765;759;858;1;CICLOCALLES;-1;0; CALLE DE JULIA GARCÍA BOUTÁN;JULIA GARCIA BOUTAN;756,42412604800;Calle
Calle de Aquitania;766;760;859;1;CICLOCALLES;1;0; CALLE DE AQUITANIA;AQUITANIA;97,44251768230;Calle
Calle de Suecia;767;761;859;1;CICLOCALLES;1;0; CALLE DE SUECIA;SUECIA;1900,57364808000;Calle
Calle de Julia GarcÝa Boutßn;768;762;860;1;CICLOCALLES;-1;0; CALLE DE JULIA GARCÍA BOUTÁN;JULIA GARCIA BOUTAN;778,59748890400;Calle
Calle de la Epifania;769;763;862;1;CICLOCALLES;1;0; CALLE DE LA EPIFANIA;EPIFANIA;54,86183623990;Calle
Calle de Santa Leonor;770;764;862;1;CICLOCALLES;1;0; CALLE DE SANTA LEONOR;SANTA LEONOR;522,83307744100;Calle
Calle de Alfonso G¾mez;771;765;863;1;CICLOCALLES;1;0; CALLE DE ALFONSO GÓMEZ;ALFONSO GOMEZ;872,13133424600;Calle
Calle de Campeche;772;766;863;1;CICLOCALLES;1;0; CALLE DE CAMPECHE;CAMPECHE;150,71637846700;Calle
Calle del Canal del B¾sforo;773;767;864;1;CICLOCALLES;1;0; CALLE DEL CANAL DEL BÓSFORO;CANAL DE BOSFORO;568,33328890500;Calle
Calle de Julißn Camarillo;774;768;864;1;CICLOCALLES;1;0; CALLE DE JULIÁN CAMARILLO;JULIAN CAMARILLO;1828,19359072000;Calle
Calle de Achuri;775;769;865;1;CICLOCALLES;1;0; CALLE DE ACHURI;ACHURI;295,03778123300;Calle
Calle de Ezequiel Solana;776;770;865;1;CICLOCALLES;1;0; CALLE DE EZEQUIEL SOLANA;EZEQUIEL SOLANA;17,06752146000;Calle
Calle de Francisco Rioja;777;771;865;1;CICLOCALLES;1;0; CALLE DE FRANCISCO RIOJA;FRANCISCO RIOJA;362,17904926800;Calle
Calle de GuillÚn de Castro;778;772;865;1;CICLOCALLES;1;0; CALLE DE GUILLÚN DE CASTRO;GUILLEN DE CASTRO;227,54920576700;Calle
Calle de Braulio GutiÚrrez;779;773;866;1;CICLOCALLES;-1;0; CALLE DE BRAULIO GUTIÚRREZ;BRAULIO GUTIERREZ;408,81795955800;Calle
Calle de Emilio Mu±oz;780;774;866;1;CICLOCALLES;-1;0; CALLE DE EMILIO MUÑOZ;EMILIO MUÐOZ;452,77439043200;Calle
Calle de Luis Ruiz;781;775;866;1;CICLOCALLES;-1;0; CALLE DE LUIS RUIZ;LUIS RUIZ;54,06449250890;Calle
Avenida de Pe±a Prieta;782;776;867;1;CICLOCALLES;1;0; AVENIDA DE PEÑA PRIETA;PEÐA PRIETA;683,42120719000;Avenida
Calle de AgustÝn de Betancourt;1216;1208;1545;1;CICLOCALLES;-1;0; CALLE DE AGUSTÍN DE BETANCOURT;AGUSTIN BETANCOURT;141,45458443700;Calle
Calle del Monasterio de Leyre;1217;1209;1548;1;CICLOCALLES;1;0; CALLE DEL MONASTERIO DE LEYRE;MONASTERIO DE LEYRE;91,89705201540;Calle
Calle del Ca±averal;1218;1210;1549;1;CICLOCALLES;1;0; CALLE DEL CAÑAVERAL;CAÐAVERAL;317,31154945600;Calle
Calle de O±ate;1219;1211;1551;1;CICLOCALLES;1;0; CALLE DE OÑATE;OÐATE;202,65341723400;Calle
Calle del Conde del Serrallo;1220;1212;1552;1;CICLOCALLES;-1;0; CALLE DEL CONDE DEL SERRALLO;CONDE DE SERRALLO;118,48085282200;Calle
Calle de San Aquilino;1221;1213;1553;1;CICLOCALLES;-1;0; CALLE DE SAN AQUILINO;SAN AQUILINO;163,58433927300;Calle
Calle de San Aquilino;1222;1214;1554;1;CICLOCALLES;1;0; CALLE DE SAN AQUILINO;SAN AQUILINO;169,19202692700;Calle
Calle de Luis Esteban;1223;1215;1555;1;CICLOCALLES;1;0; CALLE DE LUIS ESTEBAN;LUIS ESTEBAN;77,43883504890;Calle
Calle de las Magnolias;1224;1216;1557;1;CICLOCALLES;1;0; CALLE DE LAS MAGNOLIAS;MAGNOLIAS;164,73894756100;Calle
Calle VÝa LÝmite;1225;1217;1558;1;CICLOCALLES;1;0; CALLE VÍA LÍMITE;VIA LIMITE;798,09119630400;Calle
Avenida de Asturias;1226;1218;1560;1;CICLOCALLES;1;0; AVENIDA DE ASTURIAS;ASTURIAS;109,01635267600;Avenida
Calle del Padre Francisco Palau y Quer;1227;1219;1563;1;CICLOCALLES;0;1; CALLE DEL PADRE FRANCISCO PALAU Y QUER;PADRE PALAU Y QUER;175,76501151600;Calle
Calle de Santa Hortensia;1228;1220;1565;1;CICLOCALLES;1;0; CALLE DE SANTA HORTENSIA;SANTA HORTENSIA;119,98029308000;Calle
Calle de Torrelaguna;1229;1221;1569;1;CICLOCALLES;-1;0; CALLE DE TORRELAGUNA;TORRELAGUNA;110,90358995400;Calle
Calle de Albelda;1230;1222;1570;1;CICLOCALLES;-1;0; CALLE DE ALBELDA;ALBELDA;86,97469046450;Calle
Plaza de Valvanera;1231;1223;1571;1;CICLOCALLES;-1;0; PLAZA DE VALVANERA;VALVANERA;45,86638141420;Plaza
Calle del Castillo de Simancas;1232;1224;1578;1;CICLOCALLES;1;0; CALLE DEL CASTILLO DE SIMANCAS;CASTILLO DE SIMANCAS;72,60176568410;Calle
Calle de ZaldÝvar;1233;1225;1579;1;CICLOCALLES;1;0; CALLE DE ZALDÍVAR;ZALDIVAR;190,54898388600;Calle
Calle de ZaldÝvar;1234;1226;1580;1;CICLOCALLES;-1;0; CALLE DE ZALDÍVAR;ZALDIVAR;196,29500230200;Calle
Calle del Castillo de Simancas;1235;1227;1581;1;CICLOCALLES;-1;0; CALLE DEL CASTILLO DE SIMANCAS;CASTILLO DE SIMANCAS;46,66551493600;Calle
Calle de Cartago;1236;1228;1582;1;CICLOCALLES;-1;0; CALLE DE CARTAGO;CARTAGO;154,23688209400;Calle
Calle de Nuestra Se±ora de la Blanca;1237;1229;1583;1;CICLOCALLES;-1;0; CALLE DE NUESTRA SEÑORA DE LA BLANCA;NUESTRA SEÐORA LA BLANCA;173,58796814900;Calle
Calle de Nuestra Se±ora de la Blanca;1238;1230;1584;1;CICLOCALLES;1;0; CALLE DE NUESTRA SEÑORA DE LA BLANCA;NUESTRA SEÐORA LA BLANCA;181,81111651400;Calle
Calle de San Narciso;1239;1231;1585;1;CICLOCALLES;-1;0; CALLE DE SAN NARCISO;SAN NARCISO;83,84615652600;Calle
Calle de San Faustino;1240;1232;1586;1;CICLOCALLES;-1;0; CALLE DE SAN FAUSTINO;SAN FAUSTINO;132,73827734800;Calle
Calle de JosÚ del Hierro;1241;1233;1594;1;CICLOCALLES;1;0; CALLE DE JOSÚ DEL HIERRO;JOSE DEL HIERRO;51,24595506670;Calle
Calle del Lago Salado;1242;1234;1600;1;CICLOCALLES;-1;0; CALLE DEL LAGO SALADO;LAGO SALADO;142,01270769500;Calle
Calle de Juan de Urbieta;1243;1235;1604;1;CICLOCALLES;-1;0; CALLE DE JUAN DE URBIETA;JUAN DE URBIETA;70,94285089100;Calle
Calle de Antonio Bienvenida;1245;1237;1606;1;CICLOCALLES;1;0; CALLE DE ANTONIO BIENVENIDA;ANTONIO BIENVENIDA;247,56851318000;Calle
Calle de Juan de Urbieta;1246;1238;1607;1;CICLOCALLES;1;0; CALLE DE JUAN DE URBIETA;JUAN DE URBIETA;159,82849938200;Calle
Calle de Titulcia;1247;1239;1608;1;CICLOCALLES;1;0; CALLE DE TITULCIA;TITULCIA;261,71705256400;Calle
Calle de Antonio DÝaz-Ca±abate;1248;1240;1609;1;CICLOCALLES;-1;0; CALLE DE ANTONIO DÍAZ-CA±ABATE;ANTONIO DIAZ-CAÐABATE;92,81485553410;Calle
Calle de ?ngel Ganivet;1249;1241;1610;1;CICLOCALLES;-1;0; CALLE DE ÁNGEL GANIVET;ANGEL GANIVET;208,12260137200;Calle
Calle de Saliente;1250;1242;1611;1;CICLOCALLES;1;0; CALLE DE SALIENTE;SALIENTE;140,95349716200;Calle
Calle de Antonio Casero;1251;1243;1612;1;CICLOCALLES;1;0; CALLE DE ANTONIO CASERO;ANTONIO CASERO;259,90720642700;Calle
Calle de Antonio Casero;1252;1244;1613;1;CICLOCALLES;0;1; CALLE DE ANTONIO CASERO;ANTONIO CASERO;81,51185197390;Calle
Calle de Arias Montano;1253;1245;1614;2;PEATONAL;0;0; CALLE DE ARIAS MONTANO;ARIAS MONTANO;74,19647427370;Calle
Calle de la Estrella Polar;1254;1246;1615;1;CICLOCALLES;1;0; CALLE DE LA ESTRELLA POLAR;ESTRELLA POLAR;408,98744891400;Calle
Paseo del MarquÚs de Zafra;862;855;959;2;PEATONAL;0;0; PASEO DEL MARQUÉS DE ZAFRA;MARQUES DE ZAFRA;62,20000477250;Paseo
Calle del Doctor G¾mez Ulla;863;856;960;1;CICLOCALLES;-1;0; CALLE DEL DOCTOR GÓMEZ ULLA;DOCTOR GOMEZ ULLA;272,06163579000;Calle
Calle de Roma;864;857;961;1;CICLOCALLES;1;0; CALLE DE ROMA;ROMA;257,85182187500;Calle
Calle de Alcalß;865;858;963;2;PEATONAL;0;0; CALLE DE ALCALÁ;ALCALA;60,91046423690;Calle
Avenida de los Toreros;866;859;963;2;PEATONAL;0;0; AVENIDA DE LOS TOREROS;TOREROS;270,82927747000;Avenida
Plaza de Manuel Becerra;867;860;964;2;PEATONAL;0;0; PLAZA DE MANUEL BECERRA;PLAZA MANUEL BECERRA;95,34305359060;Plaza
Calle de Alcalß;868;861;970;2;PEATONAL;0;0; CALLE DE ALCALÁ;ALCALA;31,75947148490;Calle
Parque Fuente del Berro;870;863;975;2;PEATONAL;0;0; PARQUE FUENTE DEL BERRO;FUENTE DEL BERRO;324,23927888200;
Avenida de la Paz;871;864;975;2;PEATONAL;0;0; AVENIDA DE LA PAZ;PAZ;256,31441642200;Avenida
Calle de Ricardo Ortiz;872;865;976;1;CICLOCALLES;0;1; CALLE DE RICARDO ORTIZ;RICARDO ORTIZ;137,98222574400;Calle
Avenida de la Paz;873;866;977;2;PEATONAL;0;0; AVENIDA DE LA PAZ;PAZ;279,73522022500;Avenida
Plaza de AmÚrica Espa±ola;874;867;981;2;PEATONAL;0;0; PLAZA DE AMÚRICA ESPAÑOLA;AMERICA ESPAÐOLA;149,81675691800;Plaza
Calle de Servando Batanero;875;868;983;1;CICLOCALLES;1;0; CALLE DE SERVANDO BATANERO;SERVANDO BATANERO;448,37140857800;Calle
Calle de la Virgen de la AlegrÝa;876;869;984;1;CICLOCALLES;-1;0; CALLE DE LA VIRGEN DE LA ALEGRÍA;VIRGEN DE LA ALEGRIA;208,67060673200;Calle
