nombreOriginal;COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;DISTRITO;IMPAR_MIN;IMPAR_MAX;PAR_MIN;PAR_MAX;tipoVia;palabrasClave
MAR CANTABRICO;469600;CALLE;DEL; MAR CANTABRICO;MAR CANTÁBRICO;16;1;17;2;8;;MAR CANTABRICO
MAR CARIBE;2662;GLORIETA;DEL; MAR CARIBE;MAR CARIBE;16;1;5;;;;MAR CARIBE
MAR CARIBE;2662;GLORIETA;DEL; MAR CARIBE;MAR CARIBE;16;1;5;;;;MAR CARIBE
MAR CASPIO;469700;CALLE;DEL; MAR CASPIO;MAR CASPIO;16;1;51;2;18;;MAR CASPIO
MAR DE ARAL;469200;CALLE;DEL; MAR DE ARAL;MAR DE ARAL;16;1;25;2;26;;MAR ARAL
MAR DE BERING;469400;CALLE;DEL; MAR DE BERING;MAR DE BERING;16;1;17;2;14;;MAR BERING
MAR DE CORAL;469800;CALLE;DEL; MAR DE CORAL;MAR DE CORAL;16;1;11;6;6;;MAR CORAL
MAR DE CRISTAL;902;GLORIETA;DEL; MAR DE CRISTAL;MAR DE CRISTAL;16;1;3;2;4;;MAR CRISTAL
MAR DE KARA;470000;CALLE;DEL; MAR DE KARA;MAR DE KARA;16;1;19;2;54;;MAR KARA
MAR DE LA SONDA;470600;CALLE;DEL; MAR DE LA SONDA;MAR DE LA SONDA;16;1;13;2;10;;MAR SONDA
MAR DE LAS ANTILLAS;469100;CALLE;DEL; MAR DE LAS ANTILLAS;MAR DE LAS ANTILLAS;16;13;25;2;28;;MAR ANTILLAS
MAR DE OMAN;470300;CALLE;DEL; MAR DE OMAN;MAR DE OMÁN;16;1;25;2;36;;MAR OMAN
MAR DEL JAPON;469900;CALLE;DEL; MAR DEL JAPON;MAR DEL JAPÓN;16;1;17;2;34;;MAR JAPON
MAR DEL PLATA;470500;PLAZA;DE; MAR DEL PLATA;MAR DEL PLATA;16;5;15;8;12;;MAR PLATA
MAR MEDITERRANEO;470100;CALLE;DEL; MAR MEDITERRANEO;MAR MEDITERRÁNEO;16;1;21;2;22;;MAR MEDITERRANEO
MAR MENOR;470150;CALLE;DEL; MAR MENOR;MAR MENOR;16;1;25;2;38;;MAR MENOR
MAR NEGRO;470200;CALLE;DEL; MAR NEGRO;MAR NEGRO;16;1;19;2;24;;MAR NEGRO
MARACENA;470750;CALLE;DE; MARACENA;MARACENA;12;1;21;2;36;;MARACENA
MARAGATERIA;2010;CALLE;DE LA; MARAGATERIA;MARAGATERÍA;16;1;85;2;86;;MARAGATERIA
MARATON;471000;CALLE;DE LA; MARATON;MARATÓN;20;1;15;2;14;;MARATON
MARAVEDI;31000537;CALLE;DEL; MARAVEDI;MARAVEDÍ;11;;;6;14;;MARAVEDI
MARAVILLA;906091;CALLE;DE; MARAVILLA;MARAVILLA;10;1;31;2;22;;MARAVILLA
MARBELLA;471100;CALLE;DE; MARBELLA;MARBELLA;8;3;83;8;68;;MARBELLA
MARCELIANO SANTA MARIA;471200;CALLE;DE; MARCELIANO SANTA MARIA;MARCELIANO SANTA MARÍA;5;1;13;2;14;;MARCELIANO SANTA MARIA
MARCELINA;471300;CALLE;DE; MARCELINA;MARCELINA;6;1;41;2;42;;MARCELINA
MARCELINO ALVAREZ;471400;CALLE;DE; MARCELINO ALVAREZ;MARCELINO ÁLVAREZ;15;1;37;2;34;;MARCELINO ALVAREZ
MARCELINO CAMACHO;526000;PASEO;DE; MARCELINO CAMACHO;MARCELINO CAMACHO;11;1;53;2;64;;MARCELINO CAMACHO
MARCELINO CASTILLO;471600;CALLE;DE; MARCELINO CASTILLO;MARCELINO CASTILLO;10;1;29;2;26;;MARCELINO CASTILLO
MARCELINO ROA VAZQUEZ;471800;CALLE;DE; MARCELINO ROA VAZQUEZ;MARCELINO ROA VÁZQUEZ;15;1;53;2;62;;MARCELINO ROA VAZQUEZ
MARCELO MUÑOZ DIAZ;31003608;CALLE;DE; MARCELO MUÑOZ DIAZ;MARCELO MUÑOZ DÍAZ;12;;;;;;MARCELO MUÑOZ DIAZ
MARCELO USERA;472000;CALLE;DE; MARCELO USERA;MARCELO USERA;12;1;169;2;170;;MARCELO USERA
MARCELO USERA;472000;CALLE;DE; MARCELO USERA;MARCELO USERA;12;1;169;2;170;;MARCELO USERA
MARCELO USERA;472000;CALLE;DE; MARCELO USERA;MARCELO USERA;12;1;169;2;170;;MARCELO USERA
MARCELO USERA;472000;CALLE;DE; MARCELO USERA;MARCELO USERA;12;1;169;2;170;;MARCELO USERA
MARCENADO;472100;CALLE;DE; MARCENADO;MARCENADO;5;1;51;2;50;;MARCENADO
MARCHAMALO;472150;CALLE;DE; MARCHAMALO;MARCHAMALO;13;1;19;2;22;;MARCHAMALO
MARCONI;900719;AVENIDA;DE; MARCONI;MARCONI;17;1;9;2;2;;MARCONI
MARCONI NORTE;905961;CALLE;DE; MARCONI NORTE;MARCONI NORTE;17;;;;;;MARCONI NORTE
MARCOS DE ORUETA;472500;CALLE;DE; MARCOS DE ORUETA;MARCOS DE ORUETA;8;1;17;2;18;;MARCOS ORUETA
MARCUDOS;472600;CALLE;DE; MARCUDOS;MARCUDOS;12;1;3;2;4;;MARCUDOS
MARCUDOS;472700;PASAJE;DE; MARCUDOS;MARCUDOS;12;1;1;2;2;;MARCUDOS
MAREAS;1019;CALLE;DE LAS; MAREAS;MAREAS;17;1;25;2;38;;MAREAS
MARGARET THATCHER;31004071;PLAZA;DE; MARGARET THATCHER;MARGARET THATCHER;4;;;;;;MARGARET THATCHER
MARGARITA DE PARMA;31000085;CALLE;DE; MARGARITA DE PARMA;MARGARITA DE PARMA;16;1;3;2;2;;MARGARITA PARMA
MARGARITA NELKEN;31000588;CALLE;DE; MARGARITA NELKEN;MARGARITA NELKEN;8;1;3;2;4;;MARGARITA NELKEN
MARGARITA XIRGU;2680;CALLE;DE; MARGARITA XIRGU;MARGARITA XIRGU;16;;;6;46;;MARGARITA XIRGU
MARGARITAS;472900;CALLE;DE LAS; MARGARITAS;MARGARITAS;6;1;65;2;56;;MARGARITAS
MARI LUZ;473050;PLAZUELA;DE; MARI LUZ;MARI LUZ;12;;;;;;MARI LUZ
MARI PEPA COLOMER;31000589;CALLE;DE; MARI PEPA COLOMER;MARI PEPA COLOMER;8;;;2;18;;MARI PEPA COLOMER
MARIA ALONSO;473200;CALLE;DE; MARIA ALONSO;MARÍA ALONSO;8;1;9;2;10;;MARIA ALONSO
MARIA ANTONIA;473400;CALLE;DE; MARIA ANTONIA;MARÍA ANTONIA;12;1;13;2;14;;MARIA ANTONIA
MARIA AUXILIADORA;473500;CALLE;DE; MARIA AUXILIADORA;MARÍA AUXILIADORA;9;1;9;2;2;;MARIA AUXILIADORA
MARIA BARRIENTOS;2697;CALLE;DE; MARIA BARRIENTOS;MARÍA BARRIENTOS;17;5;17;2;14;;MARIA BARRIENTOS
MARIA BLANCHARD;2675;CALLE;DE; MARIA BLANCHARD;MARÍA BLANCHARD;16;;;2;70;;MARIA BLANCHARD
MARIA BLANCO;473600;CALLE;DE; MARIA BLANCO;MARÍA BLANCO;9;1;5;2;8;;MARIA BLANCO
MARIA BOSCH;473700;CALLE;DE; MARIA BOSCH;MARÍA BOSCH;13;7;17;8;24;;MARIA BOSCH
MARIA CALLAS;2699;CALLE;DE; MARIA CALLAS;MARÍA CALLAS;17;11;17;2;10;;MARIA CALLAS
MARIA CASARES;31000593;CALLE;DE; MARIA CASARES;MARÍA CASARES;8;1;15;2;2;;MARIA CASARES
MARIA DE ECHARRI;31000016;CALLE;DE; MARIA DE ECHARRI;MARÍA DE ECHARRI;17;1;17;2;2;;MARIA ECHARRI
MARIA DE GUZMAN;475300;CALLE;DE; MARIA DE GUZMAN;MARÍA DE GUZMÁN;7;1;65;2;58;;MARIA GUZMAN
MARIA DE LAS MERCEDES DE BORBON;31001593;CALLE;DE; MARIA DE LAS MERCEDES DE BORBON;MARÍA DE LAS MERCEDES DE BORBÓN;16;7;11;2;302;;MARIA MERCEDES BORBON
MARIA DE MAEZTU;31000585;CALLE;DE; MARIA DE MAEZTU;MARÍA DE MAEZTU;8;1;11;2;150;;MARIA MAEZTU
MARIA DE MAEZTU;31000585;CALLE;DE; MARIA DE MAEZTU;MARÍA DE MAEZTU;8;1;11;2;150;;MARIA MAEZTU
MARIA DE MOLINA;477300;CALLE;DE; MARIA DE MOLINA;MARÍA DE MOLINA;4;;;2;70;;MARIA MOLINA
MARIA DE MOLINA;477300;CALLE;DE; MARIA DE MOLINA;MARÍA DE MOLINA;4;;;2;70;;MARIA MOLINA
MARIA DE MOLINA;477300;CALLE;DE; MARIA DE MOLINA;MARÍA DE MOLINA;5;1;41;;;;MARIA MOLINA
MARIA DE MOLINA;477300;CALLE;DE; MARIA DE MOLINA;MARÍA DE MOLINA;5;1;41;;;;MARIA MOLINA
MARIA DE PORTUGAL;31000082;CALLE;DE; MARIA DE PORTUGAL;MARÍA DE PORTUGAL;16;1;15;18;44;;MARIA PORTUGAL
MARIA DE VILLOTA;31005106;GLORIETA;DE; MARIA DE VILLOTA;MARÍA DE VILLOTA;16;;;;;;MARIA VILLOTA
MARIA DEL CARMEN;473900;CALLE;DE; MARIA DEL CARMEN;MARÍA DEL CARMEN;10;1;67;2;84;;MARIA CARMEN
MARIA DOMINGO;474400;CALLE;DE; MARIA DOMINGO;MARÍA DOMINGO;11;1;9;2;6;;MARIA DOMINGO
MARIA DROC;1123;PASEO;DE; MARIA DROC;MARÍA DROC;17;1;15;2;12;;MARIA DROC
MARIA DROC;1123;PASEO;DE; MARIA DROC;MARÍA DROC;17;1;15;2;12;;MARIA DROC
MARIA ENCINAS;474500;CALLE;DE; MARIA ENCINAS;MARÍA ENCINAS;13;1;11;2;12;;MARIA ENCINAS
MARIA FRANCISCA;474800;CALLE;DE; MARIA FRANCISCA;MARÍA FRANCISCA;5;1;19;2;10;;MARIA FRANCISCA
MARIA GOYRI;31000586;CALLE;DE; MARIA GOYRI;MARÍA GOYRI;8;;;2;34;;MARIA GOYRI
MARIA GUERRERO;475000;CALLE;DE; MARIA GUERRERO;MARÍA GUERRERO;11;1;25;2;26;;MARIA GUERRERO
MARIA GUERRERO;475100;PLAZA;DE; MARIA GUERRERO;MARÍA GUERRERO;5;1;9;2;8;;MARIA GUERRERO
MARIA GUILHOU;475200;CALLE;DE; MARIA GUILHOU;MARÍA GUILHOU;5;1;1;2;2;;MARIA GUILHOU
MARIA IGNACIA;475400;CALLE;DE; MARIA IGNACIA;MARÍA IGNACIA;6;1;15;2;16;;MARIA IGNACIA
MARIA ISABEL;475500;CALLE;DE; MARIA ISABEL;MARÍA ISABEL;10;1;25;2;18;;MARIA ISABEL
MARIA ISABEL NAVARRO;475550;CALLE;DE; MARIA ISABEL NAVARRO;MARÍA ISABEL NAVARRO;8;1;7;2;16;;MARIA ISABEL NAVARRO
MARIA ISABEL NAVARRO;475550;CALLE;DE; MARIA ISABEL NAVARRO;MARÍA ISABEL NAVARRO;8;1;7;2;16;;MARIA ISABEL NAVARRO
MARIA ISIDRA;475600;CALLE;DE; MARIA ISIDRA;MARÍA ISIDRA;8;1;3;;;;MARIA ISIDRA
MARIA JENARA;475800;CALLE;DE; MARIA JENARA;MARÍA JENARA;13;;;;;;MARIA JENARA
MARIA JESUS;475900;CALLE;DE; MARIA JESUS;MARÍA JESÚS;11;1;3;2;4;;MARIA JESUS
MARIA JOSEFA;476100;CALLE;DE; MARIA JOSEFA;MARÍA JOSÉFA;17;1;1;2;4;;MARIA JOSEFA
MARIA JUANA;476200;CALLE;DE; MARIA JUANA;MARÍA JUANA;6;1;37;2;24;;MARIA JUANA
MARIA JUANA;476300;TRAVESÍA;DE; MARIA JUANA;MARÍA JUANA;6;1;11;2;16;;MARIA JUANA
MARIA LEJARRAGA;31000196;CALLE;DE; MARIA LEJARRAGA;MARÍA LEJARRAGA;11;3;3;2;10;;MARIA LEJARRAGA
MARIA LOMBILLO;476600;CALLE;DE; MARIA LOMBILLO;MARÍA LOMBILLO;20;1;21;2;20;;MARIA LOMBILLO
MARIA LUISA;476700;CALLE;DE; MARIA LUISA;MARÍA LUISA;6;1;21;2;24;;MARIA LUISA
MARIA MARTINEZ;477100;CALLE;DE; MARIA MARTINEZ;MARÍA MARTÍNEZ;11;1;17;2;20;;MARIA MARTINEZ
MARIA MARTINEZ OVIOL;477200;CALLE;DE; MARIA MARTINEZ OVIOL;MARÍA MARTÍNEZ OVIOL;17;1;17;2;20;;MARIA MARTINEZ OVIOL
MARIA MOLINER;2677;CALLE;DE; MARIA MOLINER;MARÍA MOLINER;16;1;15;6;6;;MARIA MOLINER
MARIA MONTESSORI;31000587;CALLE;DE; MARIA MONTESSORI;MARÍA MONTESSORI;8;1;21;2;14;;MARIA MONTESSORI
MARIA NISTAL;477500;CALLE;DE; MARIA NISTAL;MARÍA NISTAL;15;1;3;2;8;;MARIA NISTAL
MARIA ODIAGA;477600;CALLE;DE; MARIA ODIAGA;MARÍA ODIAGA;11;1;51;2;64;;MARIA ODIAGA
MARIA ORUE;477800;CALLE;DE; MARIA ORUE;MARÍA ORÚE;17;1;19;2;14;;MARIA ORUE
MARIA PANES;477900;CALLE;DE; MARIA PANES;MARÍA PANÉS;7;1;17;2;18;;MARIA PANES
MARIA PAZ UNCITI;478200;CALLE;DE; MARIA PAZ UNCITI;MARÍA PAZ UNCITI;13;9;11;10;16;;MARIA PAZ UNCITI
MARIA PAZ UNCITI;905393;CALLEJÓN;DE; MARIA PAZ UNCITI;MARÍA PAZ UNCITI;13;;;2;4;;MARIA PAZ UNCITI
MARIA PEDRAZA;478300;CALLE;DE; MARIA PEDRAZA;MARÍA PEDRAZA;6;1;39;2;48;;MARIA PEDRAZA
MARIA PEREZ MEDEL;478500;CALLE;DE; MARIA PEREZ MEDEL;MARÍA PÉREZ MEDEL;18;3;11;2;6;;MARIA PEREZ MEDEL
MARIA PIGNATELLI;478600;GLORIETA;DE; MARIA PIGNATELLI;MARÍA PIGNATELLI;4;1;1;2;4;;MARIA PIGNATELLI
MARIA PITA;31001816;CALLE;DE; MARIA PITA;MARÍA PITA;19;1;19;2;42;;MARIA PITA
MARIA REICHE;31001732;CALLE;DE; MARIA REICHE;MARÍA REICHE;16;1;1;2;10;;MARIA REICHE
MARIA REICHE;31001732;CALLE;DE; MARIA REICHE;MARÍA REICHE;21;3;81;12;86;;MARIA REICHE
MARIA REINA;1807;GLORIETA;DE; MARIA REINA;MARÍA REINA;9;1;7;2;6;;MARIA REINA
MARIA SEVILLA DIAGO;478850;CALLE;DE; MARIA SEVILLA DIAGO;MARÍA SEVILLA DIAGO;20;1;31;2;42;;MARIA SEVILLA DIAGO
MARIA TARIN;479000;CALLE;DE; MARIA TARIN;MARÍA TARÍN;20;1;11;2;24;;MARIA TARIN
MARIA TARIN;479000;CALLE;DE; MARIA TARIN;MARÍA TARÍN;20;1;11;2;24;;MARIA TARIN
MARIA TERESA;479300;CALLE;DE; MARIA TERESA;MARÍA TERESA;4;1;27;2;30;;MARIA TERESA
MARIA TERESA;1974;PASEO;DE; MARIA TERESA;MARÍA TERESA;9;1;7;;;;MARIA TERESA
MARIA TERESA ACOSTA;479500;CALLE;DE; MARIA TERESA ACOSTA;MARÍA TERESA ACOSTA;10;1;17;2;18;;MARIA TERESA ACOSTA
MARIA TERESA LEON;31000488;CALLE;DE; MARIA TERESA LEON;MARÍA TERESA LEÓN;18;1;21;2;18;;MARIA TERESA LEON
MARIA TERESA ROBLEDO;31001953;CALLE;DE; MARIA TERESA ROBLEDO;MARÍA TERESA ROBLEDO;13;3;3;;;;MARIA TERESA ROBLEDO
MARIA TERESA SAENZ DE HEREDIA;479700;CALLE;DE; MARIA TERESA SAENZ DE HEREDIA;MARÍA TERESA SÁENZ DE HEREDIA;15;7;59;2;56;;MARIA TERESA SAENZ HEREDIA
MARIA TUBAU;87100;CALLE;DE; MARIA TUBAU;MARÍA TUBAU;8;1;19;2;26;;MARIA TUBAU
MARIA TUDOR;31000081;CALLE;DE; MARIA TUDOR;MARÍA TUDOR;16;15;37;2;40;;MARIA TUDOR
MARIA ZAMBRANO;738;CALLE;DE; MARIA ZAMBRANO;MARÍA ZAMBRANO;15;1;11;2;30;;MARIA ZAMBRANO
MARIA ZAMBRANO;841;TRAVESÍA;DE; MARIA ZAMBRANO;MARÍA ZAMBRANO;15;1;5;2;6;;MARIA ZAMBRANO
MARIA ZAYAS;479800;CALLE;DE; MARIA ZAYAS;MARÍA ZAYAS;6;1;29;2;28;;MARIA ZAYAS
MARIA ZAYAS;479900;TRAVESÍA;DE; MARIA ZAYAS;MARÍA ZAYAS;6;1;11;2;4;;MARIA ZAYAS
MARIA ZURITA;480000;CALLE;DE; MARIA ZURITA;MARÍA ZURITA;11;1;37;2;10;;MARIA ZURITA
MARIANA PINEDA;480101;PLAZA;DE; MARIANA PINEDA;MARIANA PINEDA;13;1;7;2;8;;MARIANA PINEDA
MARIANELA;480200;CALLE;DE; MARIANELA;MARIANELA;6;1;15;2;20;;MARIANELA
MARIANISTAS;480300;CALLE;DE LOS; MARIANISTAS;MARIANISTAS;11;1;17;4;14;;MARIANISTAS
MARIANO AGÜI;480500;CALLE;DE; MARIANO AGÜI;MARIANO AGÜÍ;8;1;5;2;8;;MARIANO AGÜI
MARIANO BENLLIURE;480600;CALLE;DE; MARIANO BENLLIURE;MARIANO BENLLIURE;13;1;41;2;30;;MARIANO BENLLIURE
MARIANO CARDERERA;480700;CALLE;DE; MARIANO CARDERERA;MARIANO CARDERERA;10;1;7;2;14;;MARIANO CARDERERA
MARIANO DE CAVIA;480800;PLAZA;DE; MARIANO DE CAVIA;MARIANO DE CAVIA;3;1;3;2;4;;MARIANO CAVIA
MARIANO DE CAVIA;480800;PLAZA;DE; MARIANO DE CAVIA;MARIANO DE CAVIA;3;1;3;2;4;;MARIANO CAVIA
MARIANO DE CAVIA;480800;PLAZA;DE; MARIANO DE CAVIA;MARIANO DE CAVIA;3;1;3;2;4;;MARIANO CAVIA
MARIANO DIAZ ALONSO;480900;CALLE;DE; MARIANO DIAZ ALONSO;MARIANO DÍAZ ALONSO;15;1;41;2;14;;MARIANO DIAZ ALONSO
MARIANO FERNANDEZ;481000;CALLE;DE; MARIANO FERNANDEZ;MARIANO FERNÁNDEZ;6;1;5;2;12;;MARIANO FERNANDEZ
MARIANO LAGASCA;2145;PASEO;DE; MARIANO LAGASCA;MARIANO LAGASCA;3;;;;;;MARIANO LAGASCA
MARIANO LANUZA;481300;PLAZA;DE; MARIANO LANUZA;MARIANO LANUZA;10;1;9;;;;MARIANO LANUZA
MARIANO MATESANZ;481500;CALLE;DE; MARIANO MATESANZ;MARIANO MATESANZ;17;1;7;2;10;;MARIANO MATESANZ
MARIANO SALVADOR MAELLA;942;GLORIETA;DE; MARIANO SALVADOR MAELLA;MARIANO SALVADOR MAELLA;8;1;1;;;;MARIANO SALVADOR MAELLA
MARIANO SERRANO;481800;CALLE;DE; MARIANO SERRANO;MARIANO SERRANO;6;1;13;2;22;;MARIANO SERRANO
MARIANO USERA;481900;CALLE;DE; MARIANO USERA;MARIANO USERA;12;1;13;4;12;;MARIANO USERA
MARIANO VELA;482100;CALLE;DE; MARIANO VELA;MARIANO VELA;12;1;65;2;62;;MARIANO VELA
MARIANO VELA;482100;CALLE;DE; MARIANO VELA;MARIANO VELA;12;1;65;2;62;;MARIANO VELA
MARIBLANCA;482400;CALLE;DE LA; MARIBLANCA;MARIBLANCA;12;3;31;2;32;;MARIBLANCA
MARICARA;31000690;CALLE;DE; MARICARA;MARICARA;17;1;39;2;34;;MARICARA
MARIE CURIE;31000285;CALLE;DE; MARIE CURIE;MARIE CURIE;8;1;1;2;4;;MARIE CURIE
MARINA ESPAÑOLA;482500;PLAZA;DE LA; MARINA ESPAÑOLA;MARINA ESPAÑOLA;1;1;11;2;12;;MARINA ESPAÑOLA
MARINA LAVANDEIRA;482600;CALLE;DE; MARINA LAVANDEIRA;MARINA LAVANDEIRA;11;1;23;2;12;;MARINA LAVANDEIRA
MARINA USERA;482700;CALLE;DE; MARINA USERA;MARINA USERA;12;1;37;2;40;;MARINA USERA
MARINA VEGA;482800;CALLE;DE; MARINA VEGA;MARINA VEGA;12;1;65;2;74;;MARINA VEGA
MARINA VEGA;482900;TRAVESÍA;DE; MARINA VEGA;MARINA VEGA;12;1;9;2;8;;MARINA VEGA
MARINEROS;483300;CALLE;DE LOS; MARINEROS;MARINEROS;20;3;25;2;22;;MARINEROS
MARIO CABRE;958;CALLE;DE; MARIO CABRE;MARIO CABRE;14;1;31;2;26;;MARIO CABRE
MARIO CABRE;958;CALLE;DE; MARIO CABRE;MARIO CABRE;14;1;31;2;26;;MARIO CABRE
MARIO MORENO ""CANTINFLAS"";31001769;CALLE;DE; MARIO MORENO CANTINFLAS;MARIO MORENO ""CANTINFLAS"";19;13;47;2;88;;MARIO MORENO CANTINFLAS
MARIO MORENO ""CANTINFLAS"";31001769;CALLE;DE; MARIO MORENO CANTINFLAS;MARIO MORENO ""CANTINFLAS"";19;13;47;2;88;;MARIO MORENO CANTINFLAS
MARIO RECUERO;483400;CALLE;DE; MARIO RECUERO;MARIO RECUERO;8;1;31;2;32;;MARIO RECUERO
MARIO ROSO DE LUNA;2357;CALLE;DE; MARIO ROSO DE LUNA;MARIO ROSO DE LUNA;20;5;49;32;34;;MARIO ROSO LUNA
MARISA BRAVO;31005249;PLAZUELA;DE; MARISA BRAVO;MARISA BRAVO;16;;;;;;MARISA BRAVO
MARISCAL GUTIERREZ DE OTERO;483450;CALLE;DEL; MARISCAL GUTIERREZ DE OTERO;MARISCAL GUTIÉRREZ DE OTERO;17;1;21;2;32;;MARISCAL GUTIERREZ OTERO
MARISMAS;308901;CALLE;DE LAS; MARISMAS;MARISMAS;13;9;63;2;24;;MARISMAS
MARMOL;483500;CALLE;DEL; MARMOL;MÁRMOL;2;1;7;2;4;;MARMOL
MARMOL;2099;PLAZA;DEL; MARMOL;MÁRMOL;3;;;;;;MARMOL
MARMOLINA;2906;CALLE;DE LA; MARMOLINA;MARMOLINA;19;5;21;2;36;;MARMOLINA
MARMOLISTAS;483600;CALLE;DE LOS; MARMOLISTAS;MARMOLISTAS;20;1;11;;;;MARMOLISTAS
MAROJAL;567400;CALLE;DEL; MAROJAL;MAROJAL;8;3;17;2;16;;MAROJAL
MAROTO;2378;CAMINO;DE; MAROTO;MAROTO;8;;;;;;MAROTO
MARQUES DE AHUMADA;483700;CALLE;DEL; MARQUES DE AHUMADA;MARQUÉS DE AHUMADA;4;1;13;2;24;;MARQUES AHUMADA
MARQUES DE ALTAMIRA;483800;CALLE;DEL; MARQUES DE ALTAMIRA;MARQUÉS DE ALTAMIRA;15;1;7;;;;MARQUES ALTAMIRA
MARQUES DE BERNA;483900;CALLE;DEL; MARQUES DE BERNA;MARQUÉS DE BERNA;21;1;39;2;34;;MARQUES BERNA
MARQUES DE CAMARINES;484000;PLAZA;DEL; MARQUES DE CAMARINES;MARQUÉS DE CAMARINES;9;1;7;2;8;;MARQUES CAMARINES
MARQUES DE CASA JIMENEZ;31000186;CALLE;DEL; MARQUES DE CASA JIMENEZ;MARQUÉS DE CASA JIMÉNEZ;11;1;5;;;;MARQUES CASA JIMENEZ
MARQUES DE CASA RIERA;484100;CALLE;DEL; MARQUES DE CASA RIERA;MARQUÉS DE CASA RIERA;1;1;1;2;4;;MARQUES CASA RIERA
MARQUES DE CASA TILLY;31001801;CALLE;DEL; MARQUES DE CASA TILLY;MARQUÉS DE CASA TILLY;19;1;41;;;;MARQUES CASA TILLY
MARQUES DE CERRALBO;484200;PLAZA;DEL; MARQUES DE CERRALBO;MARQUÉS DE CERRALBO;9;;;;;;MARQUES CERRALBO
MARQUES DE COMILLAS;484300;PLAZA;DEL; MARQUES DE COMILLAS;MARQUÉS DE COMILLAS;7;1;1;;;;MARQUES COMILLAS
MARQUES DE COMILLAS;484300;PLAZA;DEL; MARQUES DE COMILLAS;MARQUÉS DE COMILLAS;9;;;;;;MARQUES COMILLAS
MARQUES DE CORBERA;484400;AVENIDA;DEL; MARQUES DE CORBERA;MARQUÉS DE CORBERA;15;1;67;2;70;;MARQUES CORBERA
MARQUES DE CORTINA;484500;CALLE;DEL; MARQUES DE CORTINA;MARQUÉS DE CORTINA;6;1;1;2;2;;MARQUES CORTINA
MARQUES DE CUBAS;484600;CALLE;DEL; MARQUES DE CUBAS;MARQUÉS DE CUBAS;1;1;27;2;18;;MARQUES CUBAS
MARQUES DE ENCINARES;484800;CALLE;DEL; MARQUES DE ENCINARES;MARQUÉS DE ENCINARES;6;1;13;2;8;;MARQUES ENCINARES
MARQUES DE FONTALBA;31001899;CALLE;DEL; MARQUES DE FONTALBA;MARQUÉS DE FONTALBA;21;11;11;10;10;;MARQUES FONTALBA
MARQUES DE HOYOS;485100;CALLE;DEL; MARQUES DE HOYOS;MARQUÉS DE HOYOS;15;1;11;2;20;;MARQUES HOYOS
MARQUES DE JURA REAL;485200;CALLE;DEL; MARQUES DE JURA REAL;MARQUÉS DE JURA REAL;11;1;29;2;34;;MARQUES JURA REAL
MARQUES DE LA ENSENADA;484900;CALLE;DEL; MARQUES DE LA ENSENADA;MARQUÉS DE LA ENSENADA;1;1;3;2;16;;MARQUES ENSENADA
MARQUES DE LA HERMIDA;485000;CALLE;DEL; MARQUES DE LA HERMIDA;MARQUÉS DE LA HERMIDA;4;1;7;2;6;;MARQUES HERMIDA
MARQUES DE LA ROMANA;486500;CALLE;DEL; MARQUES DE LA ROMANA;MARQUÉS DE LA ROMANA;7;1;1;2;4;;MARQUES ROMANA
MARQUES DE LA VALDAVIA;487550;CALLE;DEL; MARQUES DE LA VALDAVIA;MARQUÉS DE LA VALDAVIA;2;1;9;2;2;;MARQUES VALDAVIA
MARQUES DE LEGANES;485300;CALLE;DEL; MARQUES DE LEGANES;MARQUÉS DE LEGANÉS;1;1;9;2;16;;MARQUES LEGANES
MARQUES DE LEIS;485400;CALLE;DEL; MARQUES DE LEIS;MARQUÉS DE LEIS;6;1;19;2;20;;MARQUES LEIS
MARQUES DE LEMA;485500;CALLE;DEL; MARQUES DE LEMA;MARQUÉS DE LEMA;7;7;15;;;;MARQUES LEMA
MARQUES DE LOZOYA;485650;CALLE;DEL; MARQUES DE LOZOYA;MARQUÉS DE LOZOYA;3;3;29;2;46;;MARQUES LOZOYA
MARQUES DE MONASTERIO;485700;CALLE;DEL; MARQUES DE MONASTERIO;MARQUÉS DE MONASTERIO;1;1;7;2;10;;MARQUES MONASTERIO
MARQUES DE MONDEJAR;485800;CALLE;DEL; MARQUES DE MONDEJAR;MARQUÉS DE MONDÉJAR;4;1;41;2;34;;MARQUES MONDEJAR
MARQUES DE MONISTROL;486000;PASEO;DEL; MARQUES DE MONISTROL;MARQUÉS DE MONISTROL;9;;;94;140;;MARQUES MONISTROL
MARQUES DE MONISTROL;486000;PASEO;DEL; MARQUES DE MONISTROL;MARQUÉS DE MONISTROL;9;;;94;140;;MARQUES MONISTROL
MARQUES DE MONISTROL;486000;PASEO;DEL; MARQUES DE MONISTROL;MARQUÉS DE MONISTROL;10;1;11;;;;MARQUES MONISTROL
MARQUES DE MONISTROL;486000;PASEO;DEL; MARQUES DE MONISTROL;MARQUÉS DE MONISTROL;17;;;;;;MARQUES MONISTROL
MARQUES DE MONTEAGUDO;486100;CALLE;DEL; MARQUES DE MONTEAGUDO;MARQUÉS DE MONTEAGUDO;4;1;29;2;24;;MARQUES MONTEAGUDO
MARQUES DE PICO VELASCO;486200;CALLE;DEL; MARQUES DE PICO VELASCO;MARQUÉS DE PICO VELASCO;15;1;53;8;74;;MARQUES PICO VELASCO
