COD_VIA;nombreOriginal;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;DISTRITO;IMPAR_MIN;IMPAR_MAX;PAR_MIN;PAR_MAX;tipoVia;palabrasClave
357150;HERMANOS GASCON;CALLE;DE LOS; HERMANOS GASCON;HERMANOS GASCÓN;16;1;87;2;76;;HERMANOS GASCON
357200;HERMANOS GOMEZ;CALLE;DE LOS; HERMANOS GOMEZ;HERMANOS GÓMEZ;15;1;81;2;60;;HERMANOS GOMEZ
357350;HERMANOS GRANDA;AVENIDA;DE LOS; HERMANOS GRANDA;HERMANOS GRANDA;20;1;21;2;20;;HERMANOS GRANDA
357500;HERMANOS MACHADO;CALLE;DE LOS; HERMANOS MACHADO;HERMANOS MACHADO;15;1;55;2;68;;HERMANOS MACHADO
358500;HERMANOS PINZON;CALLE;DE LOS; HERMANOS PINZON;HERMANOS PINZÓN;5;1;3;2;4;;HERMANOS PINZON
358600;HERMANOS ROLDAN;CALLE;DE LOS; HERMANOS ROLDAN;HERMANOS ROLDÁN;15;;;2;10;;HERMANOS ROLDAN
358700;HERMANOS RUIZ;CALLE;DE LOS; HERMANOS RUIZ;HERMANOS RUIZ;3;1;17;2;4;;HERMANOS RUIZ
359000;HERMANOS TERCERO;TRAVESÍA;DE LOS; HERMANOS TERCERO;HERMANOS TERCERO;5;1;5;2;6;;HERMANOS TERCERO
359200;HERMANOS TRUEBA;CALLE;DE LOS; HERMANOS TRUEBA;HERMANOS TRUEBA;13;1;89;2;62;;HERMANOS TRUEBA
359300;HERMENEGILDA MARTINEZ;CALLE;DE; HERMENEGILDA MARTINEZ;HERMENEGILDA MARTÍNEZ;5;5;13;2;12;;HERMENEGILDA MARTINEZ
359400;HERMENEGILDO BIELSA;CALLE;DE; HERMENEGILDO BIELSA;HERMENEGILDO BIELSA;12;1;29;2;38;;HERMENEGILDO BIELSA
359400;HERMENEGILDO BIELSA;CALLE;DE; HERMENEGILDO BIELSA;HERMENEGILDO BIELSA;12;1;29;2;38;;HERMENEGILDO BIELSA
31003566;HERMINIO MINGUEZ;PLAZA;DE; HERMINIO MINGUEZ;HERMINIO MÍNGUEZ;5;;;;;;HERMINIO MINGUEZ
359800;HERMINIO PUERTAS;CALLE;DE; HERMINIO PUERTAS;HERMINIO PUERTAS;10;1;55;2;74;;HERMINIO PUERTAS
360000;HERMOSILLA;CALLE;DE; HERMOSILLA;HERMOSILLA;4;1;169;2;152;;HERMOSILLA
360000;HERMOSILLA;CALLE;DE; HERMOSILLA;HERMOSILLA;4;1;169;2;152;;HERMOSILLA
360000;HERMOSILLA;CALLE;DE; HERMOSILLA;HERMOSILLA;4;1;169;2;152;;HERMOSILLA
360100;HERNAN CORTES;CALLE;DE; HERNAN CORTES;HERNÁN CORTÉS;1;1;23;2;22;;HERNAN CORTES
2268;HERNANDEZ COLON;CALLE;DE; HERNANDEZ COLON;HERNÁNDEZ COLÓN;16;;;;;;HERNANDEZ COLON
360600;HERNANDEZ DE TEJADA;CALLE;DE; HERNANDEZ DE TEJADA;HERNÁNDEZ DE TEJADA;15;1;9;2;12;;HERNANDEZ TEJADA
360200;HERNANDEZ IGLESIAS;CALLE;DE; HERNANDEZ IGLESIAS;HERNÁNDEZ IGLESIAS;15;1;23;2;24;;HERNANDEZ IGLESIAS
360300;HERNANDEZ MAS;CALLE;DE; HERNANDEZ MAS;HERNÁNDEZ MAS;13;1;13;2;30;;HERNANDEZ MAS
360400;HERNANDEZ REQUENA;CALLE;DE; HERNANDEZ REQUENA;HERNÁNDEZ REQUENA;12;1;5;2;4;;HERNANDEZ REQUENA
360400;HERNANDEZ REQUENA;CALLE;DE; HERNANDEZ REQUENA;HERNÁNDEZ REQUENA;12;1;5;2;4;;HERNANDEZ REQUENA
360500;HERNANDEZ RUBIN;CALLE;DE; HERNANDEZ RUBIN;HERNÁNDEZ RUBÍN;15;1;19;;;;HERNANDEZ RUBIN
360700;HERNANI;CALLE;DE; HERNANI;HERNANI;6;1;79;2;70;;HERNANI
361100;HEROISMO;CALLE;DEL; HEROISMO;HEROÍSMO;8;1;95;2;92;;HEROISMO
361200;HERRADORES;PLAZA;DE LOS; HERRADORES;HERRADORES;1;1;9;2;10;;HERRADORES
361200;HERRADORES;PLAZA;DE LOS; HERRADORES;HERRADORES;1;1;9;2;10;;HERRADORES
905203;HERRADURA;CALLE;DE LA; HERRADURA;HERRADURA;9;3;3;;;;HERRADURA
361300;HERRAMIENTA;PLAZUELA;DE LA; HERRAMIENTA;HERRAMIENTA;20;1;3;2;4;;HERRAMIENTA
361400;HERRERA;CALLE;DE; HERRERA;HERRERA;6;3;23;2;24;;HERRERA
361500;HERRERA;TRAVESÍA;DE; HERRERA;HERRERA;6;1;11;2;12;;HERRERA
361600;HERRERIA;CALLE;DE LA; HERRERIA;HERRERÍA;20;1;13;2;8;;HERRERIA
361700;HERREROS DE TEJADA;CALLE;DE; HERREROS DE TEJADA;HERREROS DE TEJADA;5;3;7;2;24;;HERREROS TEJADA
361800;HERVAS;CALLE;DE; HERVAS;HERVÁS;10;1;11;2;14;;HERVAS
905186;HEXAGONOS;CALLE;DE LOS; HEXAGONOS;HEXÁGONOS;9;1;3;2;4;;HEXAGONOS
905186;HEXAGONOS;CALLE;DE LOS; HEXAGONOS;HEXÁGONOS;10;;;;;;HEXAGONOS
361875;HIDRA;CALLE;DE LA; HIDRA;HIDRA;9;1;29;2;16;;HIDRA
361900;HIDRATOS;CALLE;DE LOS; HIDRATOS;HIDRATOS;17;1;11;2;14;;HIDRATOS
362000;HIDROGENO;PLAZA;DEL; HIDROGENO;HIDRÓGENO;12;1;7;2;6;;HIDROGENO
362100;HIEDRA;CALLE;DE LA; HIEDRA;HIEDRA;5;1;9;2;32;;HIEDRA
362200;HIENDELAENCINA;CALLE;DE; HIENDELAENCINA;HIENDELAENCINA;9;1;9;2;18;;HIENDELAENCINA
362300;HIERBABUENA;CALLE;DE LA; HIERBABUENA;HIERBABUENA;6;1;63;2;54;;HIERBABUENA
362300;HIERBABUENA;CALLE;DE LA; HIERBABUENA;HIERBABUENA;6;1;63;2;54;;HIERBABUENA
708;HIERBAS;CALLE;DE LAS; HIERBAS;HIERBAS;9;1;1;2;2;;HIERBAS
362400;HIERRO;CALLE;DEL; HIERRO;HIERRO;2;13;33;4;16;;HIERRO
362400;HIERRO;CALLE;DEL; HIERRO;HIERRO;2;13;33;4;16;;HIERRO
362500;HIGINIO RODRIGUEZ;CALLE;DE; HIGINIO RODRIGUEZ;HIGINIO RODRÍGUEZ;13;7;77;2;94;;HIGINIO RODRIGUEZ
362700;HIGUERAS;CALLE;DE LAS; HIGUERAS;HIGUERAS;10;1;69;12;88;;HIGUERAS
362800;HIJAS DE JESUS;CALLE;DE LAS; HIJAS DE JESUS;HIJAS DE JESÚS;12;1;23;2;30;;HIJAS JESUS
362900;HILANDERAS;PLAZA;DE LAS; HILANDERAS;HILANDERAS;11;1;7;2;6;;HILANDERAS
31000535;HILARIO HERRANZ ESTABLOS;CALLE;DE; HILARIO HERRANZ ESTABLOS;HILARIO HERRANZ ESTABLOS;11;;;2;32;;HILARIO HERRANZ ESTABLOS
279200;HILARIO PEÑASCO;CALLE;DE; HILARIO PEÑASCO;HILARIO PEÑASCO;20;1;11;2;14;;HILARIO PEÑASCO
363000;HILARIO SANGRADOR;CALLE;DE; HILARIO SANGRADOR;HILARIO SANGRADOR;10;;;2;24;;HILARIO SANGRADOR
363100;HILARION ESLAVA;CALLE;DE; HILARION ESLAVA;HILARIÓN ESLAVA;7;1;57;2;64;;HILARION ESLAVA
363200;HILERAS;CALLE;DE LAS; HILERAS;HILERAS;1;1;19;2;18;;HILERAS
363300;HINOJAL;CALLE;DE; HINOJAL;HINOJAL;20;1;7;4;22;;HINOJAL
760191;HINOJO;CALLE;DEL; HINOJO;HINOJO;9;1;3;2;2;;HINOJO
853;HINOJOSA DEL DUQUE;CALLE;DE; HINOJOSA DEL DUQUE;HINOJOSA DEL DUQUE;20;1;15;2;28;;HINOJOSA DUQUE
2732;HIPODROMO;CARRETERA;DEL; HIPODROMO;HIPÓDROMO;9;;;2;2;;HIPODROMO
363575;HIPOLITO ARAGONES;CALLE;DE; HIPOLITO ARAGONES;HIPÓLITO ARAGONÉS;16;1;37;2;48;;HIPOLITO ARAGONES
363650;HISPANIDAD;AVENIDA;DE LA; HISPANIDAD;HISPANIDAD;20;;;;;;HISPANIDAD
363650;HISPANIDAD;AVENIDA;DE LA; HISPANIDAD;HISPANIDAD;21;3;37;2;46;;HISPANIDAD
363650;HISPANIDAD;AVENIDA;DE LA; HISPANIDAD;HISPANIDAD;21;3;37;2;46;;HISPANIDAD
363650;HISPANIDAD;AVENIDA;DE LA; HISPANIDAD;HISPANIDAD;21;3;37;2;46;;HISPANIDAD
2236;HISTORIAS DE LA RADIO;CALLE;DE; HISTORIAS DE LA RADIO;HISTORIAS DE LA RADIO;13;1;3;2;4;;HISTORIAS RADIO
31000292;HOBBES;CALLE;DE; HOBBES;HOBBES;8;1;3;;;;HOBBES
847;HOCES DE LA HERMIDA;CALLE;DE; HOCES DE LA HERMIDA;HOCES DE LA HERMIDA;9;1;47;2;158;;HOCES HERMIDA
363660;HOGAR DE BELEN;CALLE;DEL; HOGAR DE BELEN;HOGAR DE BELÉN;20;1;79;2;64;;HOGAR BELEN
363800;HOJALATERIA;CALLE;DE LA; HOJALATERIA;HOJALATERÍA;20;;;2;8;;HOJALATERIA
363900;HOMERO;CALLE;DE; HOMERO;HOMERO;3;1;9;2;12;;HOMERO
363975;HONDURAS;CALLE;DE; HONDURAS;HONDURAS;5;1;15;4;20;;HONDURAS
905016;HONDURAS;PLAZA;DE; HONDURAS;HONDURAS;3;;;2;2;;HONDURAS
31000577;HONRUBIA;CALLE;DE; HONRUBIA;HONRUBIA;18;7;25;4;22;;HONRUBIA
1703;HONTALBILLA;CALLE;DE; HONTALBILLA;HONTALBILLA;8;1;11;8;18;;HONTALBILLA
364100;HONTANARES;CALLE;DE; HONTANARES;HONTANARES;8;1;13;2;12;;HONTANARES
2827;HONTANAS;CALLE;DE; HONTANAS;HONTANAS;8;1;1;2;4;;HONTANAS
364250;HONTORIA DEL PINAR;CALLE;DE; HONTORIA DEL PINAR;HONTORIA DEL PINAR;15;1;9;2;8;;HONTORIA PINAR
364300;HORCAJO;CALLE;DE; HORCAJO;HORCAJO;17;1;1;2;4;;HORCAJO
364500;HORCAJUELO;CALLE;DE; HORCAJUELO;HORCAJUELO;5;1;7;2;20;;HORCAJUELO
364600;HORCHE;CALLE;DE; HORCHE;HORCHE;9;1;9;2;14;;HORCHE
31000005;HORIZON;CALLE;DEL; HORIZON;HORIZÓN;12;1;3;;;;HORIZON
364900;HORMIGUERAS;CAMINO;DE LAS; HORMIGUERAS;HORMIGUERAS;13;;;;;;HORMIGUERAS
364900;HORMIGUERAS;CAMINO;DE LAS; HORMIGUERAS;HORMIGUERAS;18;97;177;102;180;;HORMIGUERAS
365000;HORNACHOS;CALLE;DE; HORNACHOS;HORNACHOS;13;1;21;2;12;;HORNACHOS
365100;HORNERO;CALLE;DEL; HORNERO;HORNERO;11;1;1;2;12;;HORNERO
365200;HORNILLOS;CALLE;DE LOS; HORNILLOS;HORNILLOS;16;;;2;40;;HORNILLOS
365300;HORNO DE LA MATA;TRAVESÍA;DEL; HORNO DE LA MATA;HORNO DE LA MATA;1;1;11;2;4;;HORNO MATA
365250;HORNO DE LABRADORES;CALLE;DEL; HORNO DE LABRADORES;HORNO DE LABRADORES;19;1;29;2;40;;HORNO LABRADORES
365400;HORTALEZA;CALLE;DE; HORTALEZA;HORTALEZA;1;1;87;2;120;;HORTALEZA
365700;HORTELANO;CALLE;DEL; HORTELANO;HORTELANO;9;;;2;12;;HORTELANO
365800;HORTENSIAS;CALLE;DE LAS; HORTENSIAS;HORTENSIAS;5;1;15;2;14;;HORTENSIAS
366000;HOSPITAL;CALLE;DEL; HOSPITAL;HOSPITAL;1;1;1;2;16;;HOSPITAL
2821;HOSPITAL DE ORBIGO;CALLE;DE; HOSPITAL DE ORBIGO;HOSPITAL DE ÓRBIGO;8;1;15;2;12;;HOSPITAL ORBIGO
31000357;HOSPITAL DE SAN PAU;CALLE;DEL; HOSPITAL DE SAN PAU;HOSPITAL DE SAN PAU;10;;;;;;HOSPITAL SAN PAU
366150;HOSPITALET DE LLOBREGAT;CALLE;DE; HOSPITALET DE LLOBREGAT;HOSPITALET DE LLOBREGAT;8;1;15;2;14;;HOSPITALET LLOBREGAT
1190;HOSPITALET DE LLOBREGAT;TRAVESÍA;DE; HOSPITALET DE LLOBREGAT;HOSPITALET DE LLOBREGAT;8;1;31;2;10;;HOSPITALET LLOBREGAT
31000344;HOSPITALIDAD;AVENIDA;DE LA; HOSPITALIDAD;HOSPITALIDAD;11;;;;;;HOSPITALIDAD
2864;HOTEL;CALLE;; HOTEL;HOTEL;21;;;;;;HOTEL
366325;HOYO DE MANZANARES;PASAJE;DE; HOYO DE MANZANARES;HOYO DE MANZANARES;5;1;7;2;8;;HOYO MANZANARES
366330;HOYO DE PINARES;CALLE;DE; HOYO DE PINARES;HOYO DE PINARES;10;1;11;2;14;;HOYO PINARES
366500;HOYOS DEL ESPINO;CALLE;DE; HOYOS DEL ESPINO;HOYOS DEL ESPINO;9;1;25;2;24;;HOYOS ESPINO
366600;HOYOS DEL ESPINO;PASAJE;DE; HOYOS DEL ESPINO;HOYOS DEL ESPINO;9;1;5;2;2;;HOYOS ESPINO
366700;HOYUELO;CALLE;DE; HOYUELO;HOYUELO;3;1;7;2;2;;HOYUELO
1157;HOYUELO;PASAJE;DE; HOYUELO;HOYUELO;3;1;1;2;2;;HOYUELO
366800;HUARTE DE SAN JUAN;PLAZA;DE; HUARTE DE SAN JUAN;HUARTE DE SAN JUAN;10;1;5;2;6;;HUARTE SAN JUAN
366900;HUELGA;CALLE;DE LA; HUELGA;HUELGA;18;1;23;2;28;;HUELGA
367000;HUELVA;CALLE;DE; HUELVA;HUELVA;5;1;13;2;12;;HUELVA
1127;HUERTA;CAMINO;DE LA; HUERTA;HUERTA;16;1;241;10;130;;HUERTA
1849;HUERTA DE AMBROZ;CALLE;DE LA; HUERTA DE AMBROZ;HUERTA DE AMBROZ;19;1;41;2;38;;HUERTA AMBROZ
367300;HUERTA DE CASTAÑEDA;CALLE;DE LA; HUERTA DE CASTAÑEDA;HUERTA DE CASTAÑEDA;10;1;43;2;46;;HUERTA CASTAÑEDA
367300;HUERTA DE CASTAÑEDA;CALLE;DE LA; HUERTA DE CASTAÑEDA;HUERTA DE CASTAÑEDA;10;1;43;2;46;;HUERTA CASTAÑEDA
368985;HUERTA DE VILLAVERDE;CALLE;DE LA; HUERTA DE VILLAVERDE;HUERTA DE VILLAVERDE;17;1;15;2;50;;HUERTA VILLAVERDE
367200;HUERTA DEL BAYO;CALLE;DE LA; HUERTA DEL BAYO;HUERTA DEL BAYO;1;1;15;2;12;;HUERTA BAYO
367350;HUERTA DEL CONVENTO;CALLE;DE LA; HUERTA DEL CONVENTO;HUERTA DEL CONVENTO;19;1;13;2;24;;HUERTA CONVENTO
368500;HUERTA DEL OBISPO;CALLE;DE LA; HUERTA DEL OBISPO;HUERTA DEL OBISPO;6;1;17;2;10;;HUERTA OBISPO
368600;HUERTA DEL OBISPO;TRAVESÍA;DE LA; HUERTA DEL OBISPO;HUERTA DEL OBISPO;6;1;15;2;14;;HUERTA OBISPO
369000;HUERTAS;CALLE;DE LAS; HUERTAS;HUERTAS;1;1;75;2;82;;HUERTAS
367135;HUERTAS;CAMINO;DE LAS; HUERTAS;HUERTAS;17;;;;;;HUERTAS
31000691;HUERTAS DEL RIO;CALLE;DE LAS; HUERTAS DEL RIO;HUERTAS DEL RÍO;17;1;23;2;10;;HUERTAS RIO
905554;HUERTO DE TEODORO;CAMINO;DEL; HUERTO DE TEODORO;HUERTO DE TEODORO;8;;;;;;HUERTO TEODORO
793;HUESA;CALLE;DE; HUESA;HUESA;13;1;27;2;10;;HUESA
369100;HUESCA;CALLE;DE; HUESCA;HUESCA;6;1;35;2;30;;HUESCA
31000475;HULLA;CALLE;DE LA; HULLA;HULLA;17;1;31;22;30;;HULLA
369200;HUMANES;CALLE;DE; HUMANES;HUMANES;13;1;61;2;14;;HUMANES
791;HUMANES;TRAVESÍA;DE; HUMANES;HUMANES;13;1;5;2;10;;HUMANES
369300;HUMANITARIAS;CALLE;DE LAS; HUMANITARIAS;HUMANITARIAS;11;1;23;2;26;;HUMANITARIAS
369400;HUMANITARIAS;TRAVESÍA;DE LAS; HUMANITARIAS;HUMANITARIAS;11;1;1;2;4;;HUMANITARIAS
369500;HUMERA;CALLE;DE; HUMERA;HÚMERA;9;3;37;2;54;;HUMERA
1994;HUMERA;CAMINO;DE; HUMERA;HÚMERA;9;;;;;;HUMERA
1994;HUMERA;CAMINO;DE; HUMERA;HÚMERA;9;;;;;;HUMERA
369600;HUMERA;CARRETERA;DE; HUMERA;HÚMERA;9;1;171;2;68;;HUMERA
369600;HUMERA;CARRETERA;DE; HUMERA;HÚMERA;15;;;;;;HUMERA
31001791;HUMILDAD;CALLE;DE LA; HUMILDAD;HUMILDAD;19;11;31;;;;HUMILDAD
369700;HUMILLADERO;CALLE;DEL; HUMILLADERO;HUMILLADERO;1;1;25;2;30;;HUMILLADERO
369800;HUMILLADERO;PLAZA;DEL; HUMILLADERO;HUMILLADERO;1;1;5;2;6;;HUMILLADERO
2575;HUNGRIA;CALLE;DE; HUNGRIA;HUNGRÍA;20;;;;;;HUNGRIA
369850;HURACAN;CALLE;DEL; HURACAN;HURACÁN;21;1;51;2;50;;HURACAN
2390;HURTUMPASCUAL;CALLE;DE; HURTUMPASCUAL;HURTUMPASCUAL;10;1;7;2;4;;HURTUMPASCUAL
369950;HUSARES;PASEO;DE LOS; HUSARES;HÚSARES;10;;;2;58;;HUSARES
370100;IBAIONDO;CALLE;DE; IBAIONDO;IBAIONDO;9;1;15;4;16;;IBAIONDO
370200;IBAÑEZ MARIN;CALLE;DE; IBAÑEZ MARIN;IBÁÑEZ MARÍN;11;1;15;4;12;;IBAÑEZ MARIN
370300;IBARRA;CALLE;DE; IBARRA;IBARRA;12;1;23;4;152;;IBARRA
1075;IBERIA;CALLE;DE; IBERIA;IBERIA;21;1;3;2;8;;IBERIA
370400;IBIZA;CALLE;DE; IBIZA;IBIZA;3;1;45;2;74;;IBIZA
370500;IBOR;CALLE;DEL; IBOR;IBOR;13;1;19;4;20;;IBOR
795;IBROS;CALLE;DE; IBROS;IBROS;13;1;5;2;4;;IBROS
370600;ICARO;CALLE;DE; ICARO;ÍCARO;21;;;;;;ICARO
1026;ICEBERG;CALLE;DEL; ICEBERG;ICEBERG;17;1;15;2;14;;ICEBERG
370700;ICHASO;CALLE;DE; ICHASO;ICHASO;12;1;47;2;124;;ICHASO
370750;IDIOMA ESPERANTO;CALLE;DEL; IDIOMA ESPERANTO;IDIOMA ESPERANTO;15;1;15;2;30;;IDIOMA ESPERANTO
370800;IDUNA;CALLE;DE; IDUNA;IDUNA;15;1;7;2;8;;IDUNA
370875;IGLESIA;CALLE;DE LA; IGLESIA;IGLESIA;11;1;11;2;12;;IGLESIA
384700;IGLESIA;CALLE;DE LA; IGLESIA;IGLESIA;8;1;47;2;44;;IGLESIA
384700;ISLAS BERMUDAS;CALLE;DE LAS; ISLAS BERMUDAS;ISLAS BERMUDAS;8;1;47;2;44;;ISLAS BERMUDAS
370900;IGLESIA;PLAZA;DE LA; IGLESIA;IGLESIA;16;;;2;2;;IGLESIA
31000343;IGLESIAS EXTRAMUROS;CALLE;DE LAS; IGLESIAS EXTRAMUROS;IGLESIAS EXTRAMUROS;10;5;7;10;10;;IGLESIAS EXTRAMUROS
31000343;IGLESIAS EXTRAMUROS;CALLE;DE LAS; IGLESIAS EXTRAMUROS;IGLESIAS EXTRAMUROS;11;;;;;;IGLESIAS EXTRAMUROS
31000079;IGNACIO ALDECOA;CALLE;DE; IGNACIO ALDECOA;IGNACIO ALDECOA;16;3;3;2;2;;IGNACIO ALDECOA
346100;IGNACIO ELLACURIA;CALLE;DE; IGNACIO ELLACURIA;IGNACIO ELLACURIA;15;1;7;2;16;;IGNACIO ELLACURIA
371100;IGNACIO GARCIA;CALLE;DE; IGNACIO GARCIA;IGNACIO GARCÍA;20;;;2;2;;IGNACIO GARCIA
371300;IGNACIO SANTOS VIÑUELAS;CALLE;DE; IGNACIO SANTOS VIÑUELAS;IGNACIO SANTOS VIÑUELAS;17;1;35;2;44;;IGNACIO SANTOS VIÑUELAS
1426;IGNACIO UGALDE;PLAZA;DE; IGNACIO UGALDE;IGNACIO UGALDE;20;1;5;2;6;;IGNACIO UGALDE
371500;IGNACIO VILLALONGA;PLAZA;DE; IGNACIO VILLALONGA;IGNACIO VILLALONGA;16;;;;;;IGNACIO VILLALONGA
31001785;IGUALDAD;CALLE;DE LA; IGUALDAD;IGUALDAD;19;1;211;22;48;;IGUALDAD
31003597;ILDEFONSO CERDA;GLORIETA;DE; ILDEFONSO CERDA;ILDEFONSO CERDÁ;16;;;;;;ILDEFONSO CERDA
31000304;ILDEFONSO GONZALEZ VALENCIA;CALLE;DE; ILDEFONSO GONZALEZ VALENCIA;ILDEFONSO GONZÁLEZ VALENCIA;11;1;15;6;6;;ILDEFONSO GONZALEZ VALENCIA
371700;ILLESCAS;CALLE;DE; ILLESCAS;ILLESCAS;10;1;215;2;100;;ILLESCAS
2371;ILLORA;CALLE;DE; ILLORA;ILLORA;12;1;3;2;4;;ILLORA
31001787;ILUSION;CALLE;DE LA; ILUSION;ILUSIÓN;19;1;71;2;62;;ILUSION
762005;ILUSTRACION;AVENIDA;DE LA; ILUSTRACION;ILUSTRACIÓN;8;;;;;;ILUSTRACION
762005;ILUSTRACION;AVENIDA;DE LA; ILUSTRACION;ILUSTRACIÓN;8;;;;;;ILUSTRACION
762005;ILUSTRACION;AVENIDA;DE LA; ILUSTRACION;ILUSTRACIÓN;8;;;;;;ILUSTRACION
762005;ILUSTRACION;AVENIDA;DE LA; ILUSTRACION;ILUSTRACIÓN;8;;;;;;ILUSTRACION
762005;ILUSTRACION;AVENIDA;DE LA; ILUSTRACION;ILUSTRACIÓN;9;;;;;;ILUSTRACION
371800;ILUSTRACION;CALLE;DE LA; ILUSTRACION;ILUSTRACIÓN;9;1;21;2;18;;ILUSTRACION
371900;IMAGEN;CALLE;DE LA; IMAGEN;IMAGEN;13;1;33;2;36;;IMAGEN
372000;IMPALA;CALLE;DEL; IMPALA;IMPALA;16;1;17;;;;IMPALA
372100;IMPERIAL;CALLE;; IMPERIAL;IMPERIAL;1;1;11;2;18;;IMPERIAL
372200;IMPERIAL;PASEO;; IMPERIAL;IMPERIAL;2;1;95;2;52;;IMPERIAL
31001773;IMPERIO ARGENTINA;CALLE;DE; IMPERIO ARGENTINA;IMPERIO ARGENTINA;19;3;91;4;26;;IMPERIO ARGENTINA
31001773;IMPERIO ARGENTINA;CALLE;DE; IMPERIO ARGENTINA;IMPERIO ARGENTINA;19;3;91;4;26;;IMPERIO ARGENTINA
372500;INDALECIO FERNANDEZ;CALLE;DE; INDALECIO FERNANDEZ;INDALECIO FERNÁNDEZ;12;1;31;2;42;;INDALECIO FERNANDEZ
2483;INDALECIO PRIETO;BULEVAR;DE; INDALECIO PRIETO;INDALECIO PRIETO;19;1;47;2;48;;INDALECIO PRIETO
372600;INDEPENDENCIA;CALLE;DE LA; INDEPENDENCIA;INDEPENDENCIA;1;1;5;2;4;;INDEPENDENCIA
372700;INDEPENDENCIA;PLAZA;DE LA; INDEPENDENCIA;INDEPENDENCIA;3;7;9;8;10;;INDEPENDENCIA
372700;INDEPENDENCIA;PLAZA;DE LA; INDEPENDENCIA;INDEPENDENCIA;4;1;5;2;6;;INDEPENDENCIA
2866;INDIA;CALLE;DE; INDIA;INDIA;21;1;3;2;6;;INDIA
757;INDULGENCIA;CALLE;DE LA; INDULGENCIA;INDULGENCIA;15;1;1;2;16;;INDULGENCIA
372900;INDUSTRIA;CALLE;DE LA; INDUSTRIA;INDUSTRIA;10;1;37;2;46;;INDUSTRIA
373000;INFANCIA;PLAZA;DE LA; INFANCIA;INFANCIA;5;1;7;2;6;;INFANCIA
31000096;INFANTA CATALINA MICAELA;CALLE;DE LA; INFANTA CATALINA MICAELA;INFANTA CATALINA MICAELA;16;3;37;;;;INFANTA CATALINA MICAELA
373100;INFANTA ISABEL;PASEO;DE LA; INFANTA ISABEL;INFANTA ISABEL;3;1;29;2;4;;INFANTA ISABEL
373100;INFANTA ISABEL;PASEO;DE LA; INFANTA ISABEL;INFANTA ISABEL;3;1;29;2;4;;INFANTA ISABEL
31000127;INFANTA MARIA;CALLE;DE LA; INFANTA MARIA;INFANTA MARÍA;16;7;9;;;;INFANTA MARIA
373200;INFANTA MARIA TERESA;CALLE;DE LA; INFANTA MARIA TERESA;INFANTA MARÍA TERESA;5;1;23;2;22;;INFANTA MARIA TERESA
373400;INFANTA MERCEDES;CALLE;DE LA; INFANTA MERCEDES;INFANTA MERCEDES;6;1;115;4;100;;INFANTA MERCEDES
373400;INFANTA MERCEDES;CALLE;DE LA; INFANTA MERCEDES;INFANTA MERCEDES;6;1;115;4;100;;INFANTA MERCEDES
373500;INFANTA MERCEDES;TRAVESÍA;DE LA; INFANTA MERCEDES;INFANTA MERCEDES;6;;;2;4;;INFANTA MERCEDES
373600;INFANTAS;CALLE;DE LAS; INFANTAS;INFANTAS;1;1;31;2;44;;INFANTAS
373700;INFANTE;CALLE;DEL; INFANTE;INFANTE;1;1;7;2;10;;INFANTE
31000131;INFANTE DIEGO;CALLE;DEL; INFANTE DIEGO;INFANTE DIEGO;16;1;1;;;;INFANTE DIEGO
31000126;INFANTE FERNANDO;CALLE;DEL; INFANTE FERNANDO;INFANTE FERNANDO;16;1;1;2;6;;INFANTE FERNANDO
31000130;INFANTE JAIME;CALLE;DEL; INFANTE JAIME;INFANTE JAIME;16;;;;;;INFANTE JAIME
373900;INFIESTO;CALLE;DE; INFIESTO;INFIESTO;20;1;23;2;12;;INFIESTO
373950;INGENIERO CONDE DE TORROJA;AVENIDA;DEL; INGENIERO CONDE DE TORROJA;INGENIERO CONDE DE TORROJA;20;1;25;2;2;;INGENIERO CONDE TORROJA
31000067;INGENIERO EMILIO HERRERA;AVENIDA;DEL; INGENIERO EMILIO HERRERA;INGENIERO EMILIO HERRERA;8;;;;;;INGENIERO EMILIO HERRERA
31000067;INGENIERO EMILIO HERRERA;AVENIDA;DEL; INGENIERO EMILIO HERRERA;INGENIERO EMILIO HERRERA;16;5;45;12;20;;INGENIERO EMILIO HERRERA
749300;INGENIERO TORRES QUEVEDO;CALLE;DEL; INGENIERO TORRES QUEVEDO;INGENIERO TORRES QUEVEDO;8;;;;;;INGENIERO TORRES QUEVEDO
749300;INGENIERO TORRES QUEVEDO;CALLE;DEL; INGENIERO TORRES QUEVEDO;INGENIERO TORRES QUEVEDO;20;1;11;2;34;;INGENIERO TORRES QUEVEDO
374100;INGENIEROS;CAMINO;DE LOS; INGENIEROS;INGENIEROS;10;;;2;6;;INGENIEROS
374100;INGENIEROS;CAMINO;DE LOS; INGENIEROS;INGENIEROS;11;1;17;;;;INGENIEROS
1429;INGENIOSO HIDALGO;RONDA;DEL; INGENIOSO HIDALGO;INGENIOSO HIDALGO;8;1;195;16;44;;INGENIOSO HIDALGO
374500;INGLATERRA;CALLE;DE; INGLATERRA;INGLATERRA;11;1;23;2;12;;INGLATERRA
1811;INGLATERRA;PASEO;DE; INGLATERRA;INGLATERRA;9;5;13;;;;INGLATERRA
