nombreOriginal;COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;DISTRITO;IMPAR_MIN;IMPAR_MAX;PAR_MIN;PAR_MAX
CRUCERO 25 DE MAYO;220700;CALLE;DEL; CRUCERO  DE MAYO;CRUCERO 25 DE MAYO;5;9;11;10;10
CRUCES;220800;CAMINO;DE LAS; CRUCES;CRUCES;11;1;43;2;68
CRUCES DE VALDEHERNANDO;905358;CAMINO;DE LAS; CRUCES DE VALDEHERNANDO;CRUCES DE VALDEHERNANDO;18;;;;
CRUZ;221000;CALLE;DE LA; CRUZ;CRUZ;1;1;39;2;28
CRUZ;221000;CALLE;DE LA; CRUZ;CRUZ;1;1;39;2;28
CRUZ;221100;CAMINO;DE LA; CRUZ;CRUZ;9;1;31;2;10
CRUZ DE LA MISA;221500;CALLE;DE LA; CRUZ DE LA MISA;CRUZ DE LA MISA;19;1;7;2;6
CRUZ DEL CARNERO;452100;CALLE;DE LA; CRUZ DEL CARNERO;CRUZ DEL CARNERO;19;1;5;2;22
CRUZ DEL CURA;221300;CAMINO;DE LA; CRUZ DEL CURA;CRUZ DEL CURA;8;;;;
CRUZ DEL SUR;221700;CALLE;DE LA; CRUZ DEL SUR;CRUZ DEL SUR;3;1;31;2;44
CRUZ LATINA;221400;PLAZA;DE LA; CRUZ LATINA;CRUZ LATINA;16;3;3;2;2
CRUZ VERDE;221800;CALLE;DE LA; CRUZ VERDE;CRUZ VERDE;1;1;21;2;26
CRUZ VERDE;221900;PLAZA;DE LA; CRUZ VERDE;CRUZ VERDE;1;1;3;2;4
CRUZ VERDE;222000;TRAVESÍA;DE LA; CRUZ VERDE;CRUZ VERDE;1;1;1;2;2
CRUZADA;222100;CALLE;DE LA; CRUZADA;CRUZADA;1;1;5;2;4
CUACOS DE YUSTE;222150;PLAZA;DE; CUACOS DE YUSTE;CUACOS DE YUSTE;10;1;1;;
CUARENTA MERCAMADRID;2164;CALLE;; CUARENTA MERCAMADRID;CUARENTA MERCAMADRID;18;1;3;2;8
CUARENTA Y CINCO MERCAMADRID;2176;CALLE;; CUARENTA Y CINCO MERCAMADRID;CUARENTA Y CINCO MERCAMADRID;18;1;13;2;12
CUARENTA Y CUATRO MERCAMADRID;2166;CALLE;; CUARENTA Y CUATRO MERCAMADRID;CUARENTA Y CUATRO MERCAMADRID;18;1;5;2;6
CUARENTA Y DOS MERCAMADRID;2165;CALLE;; CUARENTA Y DOS MERCAMADRID;CUARENTA Y DOS MERCAMADRID;18;1;3;2;4
CUARENTA Y NUEVE MERCAMADRID;2178;CALLE;; CUARENTA Y NUEVE MERCAMADRID;CUARENTA Y NUEVE MERCAMADRID;18;1;13;2;2
CUARENTA Y OCHO MERCAMADRID;2168;CALLE;; CUARENTA Y OCHO MERCAMADRID;CUARENTA Y OCHO MERCAMADRID;18;1;7;2;10
CUARENTA Y SEIS MERCAMADRID;2167;CALLE;; CUARENTA Y SEIS MERCAMADRID;CUARENTA Y SEIS MERCAMADRID;18;1;3;2;4
CUARENTA Y SIETE MERCAMADRID;2177;CALLE;; CUARENTA Y SIETE MERCAMADRID;CUARENTA Y SIETE MERCAMADRID;18;1;1;2;8
CUARENTA Y TRES MERCAMADRID;2174;CALLE;; CUARENTA Y TRES MERCAMADRID;CUARENTA Y TRES MERCAMADRID;18;1;9;2;14
CUARENTA Y UNO MERCAMADRID;2173;CALLE;; CUARENTA Y UNO MERCAMADRID;CUARENTA Y UNO MERCAMADRID;18;1;7;;
CUART DE POBLET;222600;CALLE;DE; CUART DE POBLET;CUART DE POBLET;10;1;131;6;6
CUARTA;222850;AVENIDA;; CUARTA;CUARTA;20;1;1;;
CUARTA;222700;CALLE;; CUARTA;CUARTA;5;1;9;2;32
CUARTEL;2342;CAMINO;DEL; CUARTEL;CUARTEL;21;9;11;2;8
CUARTEL;2342;CAMINO;DEL; CUARTEL;CUARTEL;21;9;11;2;8
CUARTEL DE SIMANCAS;223000;CALLE;DEL; CUARTEL DE SIMANCAS;CUARTEL DE SIMANCAS;13;1;5;2;6
CUARTO;31000329;CALLE;DEL; CUARTO;CUARTO;11;;;2;8
CUARZO;223300;GLORIETA;DEL; CUARZO;CUARZO;4;;;;
CUATRO;223450;CALLE;; CUATRO;CUATRO;20;1;3;2;2
CUATRO AMIGOS;223500;CALLE;DE LOS; CUATRO AMIGOS;CUATRO AMIGOS;6;1;7;2;6
CUATRO CAMINOS;223600;GLORIETA;DE; CUATRO CAMINOS;CUATRO CAMINOS;6;5;9;2;8
CUATRO CAMINOS;223600;GLORIETA;DE; CUATRO CAMINOS;CUATRO CAMINOS;6;5;9;2;8
CUATRO CAMINOS;223600;GLORIETA;DE; CUATRO CAMINOS;CUATRO CAMINOS;7;1;9;10;10
CUATRO CAMINOS;223600;GLORIETA;DE; CUATRO CAMINOS;CUATRO CAMINOS;7;1;9;10;10
CUATRO MERCAMADRID;2207;CALLE;; CUATRO MERCAMADRID;CUATRO MERCAMADRID;18;1;3;2;4
CUBILLOS;224200;CALLE;DE; CUBILLOS;CUBILLOS;20;;;2;8
CUCHILLEROS;224400;CALLE;DE LOS; CUCHILLEROS;CUCHILLEROS;1;1;19;2;16
CUCHILLEROS;224400;CALLE;DE LOS; CUCHILLEROS;CUCHILLEROS;1;1;19;2;16
CUCLILLO;224500;CALLE;DEL; CUCLILLO;CUCLILLO;11;1;7;2;10
CUCUTA;224700;CALLE;DE; CUCUTA;CÚCUTA;16;;;;
CUELGAMUROS;224800;PLAZA;DEL; CUELGAMUROS;CUELGAMUROS;13;3;7;2;2
CUELLAR;224900;CALLE;DE; CUELLAR;CUELLAR;8;1;5;2;8
CUENCA;225000;CALLE;DE; CUENCA;CUENCA;6;1;11;2;8
CUERDA;759;CAMINO;DE LA; CUERDA;CUERDA;15;1;9;2;8
CUERDA DE LA HORCA;905435;CAMINO;DE LA; CUERDA DE LA HORCA;CUERDA DE LA HORCA;8;;;;
CUERDA DE LA RETAMA;905618;CAMINO;DE LA; CUERDA DE LA RETAMA;CUERDA DE LA RETAMA;8;;;;
CUERDA DE LAS PILAS;31003188;CAMINO;; CUERDA DE LAS PILAS;CUERDA DE LAS PILAS;8;;;;
CUERDA DE LOS LABRADORES;905431;CAMINO;DE LA; CUERDA DE LOS LABRADORES;CUERDA DE LOS LABRADORES;8;;;;
CUERDA DE VALDECORRAL;31003020;CAMINO;DE LA; CUERDA DE VALDECORRAL;CUERDA DE VALDECORRAL;8;;;;
CUESTA;225300;CALLE;DE LA; CUESTA;CUESTA;12;1;15;2;6
CUESTA DEL VILLORIO;31001805;CALLE;DE LA; CUESTA DEL VILLORIO;CUESTA DEL VILLORIO;19;41;41;32;50
CUESTA NUEVA;1082;CALLE;DE LA; CUESTA NUEVA;CUESTA NUEVA;9;;;2;4
CUEVA DE MONTESINOS;1432;CALLE;DE LA; CUEVA DE MONTESINOS;CUEVA DE MONTESINOS;8;1;49;2;126
CUEVA VALIENTE;226000;CALLE;DE; CUEVA VALIENTE;CUEVA VALIENTE;5;;;12;26
CUEVAS;226100;CALLE;DE LAS; CUEVAS;CUEVAS;6;1;49;2;50
CUEVAS BAJAS;226300;CALLE;DE; CUEVAS BAJAS;CUEVAS BAJAS;12;1;7;;
CUEVAS DE ALTAMIRA;31000176;CALLE;DE LAS; CUEVAS DE ALTAMIRA;CUEVAS DE ALTAMIRA;11;1;29;6;24
CUEVAS DEL ALMANZORA;226200;CALLE;DE; CUEVAS DEL ALMANZORA;CUEVAS DEL ALMANZORA;16;1;203;2;66
CUEVAS DEL VALLE;226550;CALLE;DE; CUEVAS DEL VALLE;CUEVAS DEL VALLE;9;1;1;2;36
CULLA;2654;CALLE;DE; CULLA;CULLA;18;5;7;2;8
CULLERA;226575;CALLE;DE; CULLERA;CULLERA;10;1;17;2;24
CULTURA;746;CALLE;DE LA; CULTURA;CULTURA;15;1;11;2;20
CUMARE;226585;CALLE;DE; CUMARE;CUMARE;16;;;2;2
CUNDINAMARCA;226700;CALLE;DE; CUNDINAMARCA;CUNDINAMARCA;16;;;2;6
CUPIDO;226800;PLAZA;DE; CUPIDO;CUPIDO;20;5;7;2;6
CUQUEÑA VIEJA;31000679;CALLE;DE LA; CUQUEÑA VIEJA;CUQUEÑA VIEJA;19;1;35;14;28
CURA TOMAS RUBIO;31003702;PLAZUELA;DEL; CURA TOMAS RUBIO;CURA TOMÁS RUBIO;17;1;1;;
CURITI;226900;CALLE;DE; CURITI;CURITI;16;;;2;12
CURRUCA;227250;CALLEJÓN;DE LA; CURRUCA;CURRUCA;11;1;5;4;8
CUSTODIO MORENO;31003596;GLORIETA;DE; CUSTODIO MORENO;CUSTODIO MORENO;16;;;;
CUTANGA;227550;CALLE;DE; CUTANGA;CUTANGA;16;;;2;12
CUZCO;227600;PLAZA;DE; CUZCO;CUZCO;5;;;;
CUZCO;227600;PLAZA;DE; CUZCO;CUZCO;5;;;;
CUZCO;227600;PLAZA;DE; CUZCO;CUZCO;6;;;;
CYESA;227700;CALLE;DE; CYESA;CYESA;15;1;27;2;12
DAGANZO;231900;CALLE;DE; DAGANZO;DAGANZO;5;1;19;2;18
DAGUA;232000;CALLE;DE; DAGUA;DAGUA;16;;;2;12
DAIMIEL;232200;CALLE;DE; DAIMIEL;DAIMIEL;10;1;9;2;6
DAIMIEL;232200;CALLE;DE; DAIMIEL;DAIMIEL;10;1;9;2;6
DALIA;758;CALLE;DE LA; DALIA;DALIA;15;1;9;2;14
DAMASCO;2622;CALLE;DE; DAMASCO;DAMASCO;14;1;1;2;8
DAMASO ALONSO;2686;CALLE;DE; DAMASO ALONSO;DÁMASO ALONSO;16;1;65;12;62
DAMASQUILLO;1818;CALLE;DEL; DAMASQUILLO;DAMASQUILLO;10;1;11;2;2
DANIEL;232500;CALLE;DE; DANIEL;DANIEL;5;;;2;2
DANIEL SEGOVIA;232600;CALLE;DE; DANIEL SEGOVIA;DANIEL SEGOVIA;2;;;;
DANIEL SEGOVIA;232600;CALLE;DE; DANIEL SEGOVIA;DANIEL SEGOVIA;10;5;45;4;16
DANIEL URRABIETA;232700;CALLE;DE; DANIEL URRABIETA;DANIEL URRABIETA;5;1;11;2;18
DANIEL VAZQUEZ DIAZ;232750;CALLE;DE; DANIEL VAZQUEZ DIAZ;DANIEL VÁZQUEZ DÍAZ;5;1;3;2;2
DANIEL ZUAZO;232900;PLAZA;DE; DANIEL ZUAZO;DANIEL ZUAZO;10;1;9;2;6
DANIEL ZULOAGA;233000;CALLE;DE; DANIEL ZULOAGA;DANIEL ZULOAGA;4;1;9;2;10
DANTE;233100;CALLE;DE; DANTE;DANTE;9;;;;
DANTE;233100;CALLE;DE; DANTE;DANTE;10;1;15;2;8
DANZA;31000280;CALLE;DE LA; DANZA;DANZA;10;9;9;4;12
DAOIZ;233200;CALLE;DE; DAOIZ;DAOÍZ;1;1;5;2;12
DAOIZ;2088;PASEO;DE; DAOIZ;DAOÍZ;3;;;;
DAOIZ Y VELARDE;31004361;PLAZA;DE; DAOIZ Y VELARDE;DAOÍZ Y VELARDE;3;1;5;2;4
DARIO APARICIO;233400;CALLE;DE; DARIO APARICIO;DARÍO APARICIO;9;1;45;2;40
DARIO APARICIO;233400;CALLE;DE; DARIO APARICIO;DARÍO APARICIO;9;1;45;2;40
DARIO GAZAPO;233445;CALLE;DE; DARIO GAZAPO;DARÍO GAZAPO;10;3;3;2;8
DAROCA;233600;AVENIDA;DE; DAROCA;DAROCA;14;;;;
DAROCA;233600;AVENIDA;DE; DAROCA;DAROCA;15;1;117;2;108
DAROCA;233600;AVENIDA;DE; DAROCA;DAROCA;15;1;117;2;108
DAROCA;233600;AVENIDA;DE; DAROCA;DAROCA;19;299;327;294;342
DAROCA;233600;AVENIDA;DE; DAROCA;DAROCA;19;299;327;294;342
DARRO;233700;CALLE;DEL; DARRO;DARRO;5;1;27;2;32
DARWIN;31000297;CALLE;DE; DARWIN;DARWIN;8;1;3;2;2
DATIL;233800;CALLE;DEL; DATIL;DÁTIL;11;1;33;;
DAVID LARA;233900;CALLE;DE; DAVID LARA;DAVID LARA;13;1;3;;
DAVILA;2484;PLAZA;DE LOS; DAVILA;DÁVILA;19;;;;
DECIMA;234000;CALLE;; DECIMA;DÉCIMA;5;3;11;2;16
DECORADORES;234100;CALLE;DE LOS; DECORADORES;DECORADORES;20;1;15;2;16
DEDALO;2651;CALLE;DE; DEDALO;DÉDALO;20;;;2;14
DEHESA;31001616;CAMINO;DE LA; DEHESA;DEHESA;8;;;;
DEHESA DE LA VILLA;234300;CARRETERA;DE LA; DEHESA DE LA VILLA;DEHESA DE LA VILLA;9;1;15;10;1800
DEHESA DE LOS CALABOZOS;905500;CAMINO;DE LA; DEHESA DE LOS CALABOZOS;DEHESA DE LOS CALABOZOS;8;1;7;;
DEHESA DE VICALVARO;2905;CALLE;DE LA; DEHESA DE VICALVARO;DEHESA DE VICÁLVARO;19;11;109;20;30
DEHESA VIEJA;31000675;CALLE;DE LA; DEHESA VIEJA;DEHESA VIEJA;19;1;65;2;80
DEHESAS;234150;CAMINO;DE LAS; DEHESAS;DEHESAS;18;;;2;2
DELFIN;234500;CALLE;DEL; DELFIN;DELFÍN;6;1;25;2;10
DELICIAS;234600;CALLE;DE LAS; DELICIAS;DELICIAS;2;1;47;2;46
DELICIAS;234700;PASEO;DE LAS; DELICIAS;DELICIAS;2;1;145;2;154
DELICIAS;234700;PASEO;DE LAS; DELICIAS;DELICIAS;2;1;145;2;154
DELICIAS;234700;PASEO;DE LAS; DELICIAS;DELICIAS;2;1;145;2;154
DELINEANTES;234800;CALLE;DE LOS; DELINEANTES;DELINEANTES;20;3;19;;
DELMIRA AGUSTINI;2698;CALLE;DE; DELMIRA AGUSTINI;DELMIRA AGUSTINI;17;3;7;2;18
DELTA;2867;CALLE;; DELTA;DELTA;21;1;1;2;2
DEMETRIO LOPEZ;235000;CALLE;DE; DEMETRIO LOPEZ;DEMETRIO LÓPEZ;15;1;7;2;6
DEMETRIO SANCHEZ;235100;CALLE;DE; DEMETRIO SANCHEZ;DEMETRIO SÁNCHEZ;4;;;2;6
DEMOCRACIA;778950;AVENIDA;DE LA; DEMOCRACIA;DEMOCRACIA;13;1;21;;
DEMOCRACIA;778950;AVENIDA;DE LA; DEMOCRACIA;DEMOCRACIA;18;;;2;36
DEMOCRACIA;778950;AVENIDA;DE LA; DEMOCRACIA;DEMOCRACIA;19;23;41;44;62
DEMOCRACIA;778950;AVENIDA;DE LA; DEMOCRACIA;DEMOCRACIA;19;23;41;44;62
DEMOCRACIA;778950;AVENIDA;DE LA; DEMOCRACIA;DEMOCRACIA;20;;;;
DENIA;878;CALLE;DE; DENIA;DENIA;9;;;;
DEPORTISTAS;235200;CALLE;DE LOS; DEPORTISTAS;DEPORTISTAS;20;;;2;30
DEPORTIVIDAD;609400;CALLE;DE LA; DEPORTIVIDAD;DEPORTIVIDAD;16;1;3;4;10
DEPOSITO DEL AGUA;235250;CALLE;DEL; DEPOSITO DEL AGUA;DEPÓSITO DEL AGUA;13;1;5;2;6
DERECHOS HUMANOS;235350;CALLE;DE LOS; DERECHOS HUMANOS;DERECHOS HUMANOS;15;1;7;2;14
DESAGÜE DEL CANAL;235400;CALLE;DEL; DESAGÜE DEL CANAL;DESAGÜE DEL CANAL;16;1;5;2;12
DESAMPARADOS;235500;COSTANILLA;DE LOS; DESAMPARADOS;DESAMPARADOS;1;1;23;2;16
DESCALZAS;235600;PLAZA;DE LAS; DESCALZAS;DESCALZAS;1;1;3;2;4
DESCARGAS;235700;CUESTA;DE LAS; DESCARGAS;DESCARGAS;1;1;35;2;16
DESCUBRIDOR DIEGO DE ORDAS;863;PLAZA;DEL; DESCUBRIDOR DIEGO DE ORDAS;DESCUBRIDOR DIEGO DE ORDÁS;7;1;7;2;6
DESENGAÑO;235800;CALLE;DEL; DESENGAÑO;DESENGAÑO;1;1;13;2;26
DESFILADERO;994;TRAVESÍA;DEL; DESFILADERO;DESFILADERO;17;1;1;2;4
DESTILERIAS;236000;CALLE;DE LAS; DESTILERIAS;DESTILERÍAS;20;1;7;6;20
DEUSTO;236100;CALLE;DE; DEUSTO;DEUSTO;9;1;13;4;20
DEVA;236200;CALLE;DE; DEVA;DEVA;12;1;83;2;80
DEYANIRA;2899;CALLE;DE; DEYANIRA;DEYANIRA;20;1;61;2;12
DIAGONAL;236300;CALLE;; DIAGONAL;DIAGONAL;6;7;11;16;18
DIALOGO;31001786;CALLE;DEL; DIALOGO;DIÁLOGO;19;5;79;30;30
DIAMANTE;236500;CALLE;DEL; DIAMANTE;DIAMANTE;17;1;67;2;68
DIANA;236600;CALLE;DE; DIANA;DIANA;20;1;17;2;26
DIARIO LA NACION;236800;CALLE;DEL; DIARIO LA NACION;DIARIO LA NACIÓN;11;1;19;2;20
DIAZ ZORITA;237000;CALLE;DE; DIAZ ZORITA;DÍAZ ZORITA;5;1;3;2;12
DIBUJANTES;237100;CALLE;DE LOS; DIBUJANTES;DIBUJANTES;20;3;19;;
DICIEMBRE;237200;CALLE;DE; DICIEMBRE;DICIEMBRE;20;1;57;2;62
DIEGO AYLLON;237900;CALLE;DE; DIEGO AYLLON;DIEGO AYLLÓN;15;1;15;2;12
DIEGO BAHAMONDE;238000;CALLE;DE; DIEGO BAHAMONDE;DIEGO BAHAMONDE;4;1;45;2;42
DIEGO DE LEON;238100;CALLE;DE; DIEGO DE LEON;DIEGO DE LEÓN;4;1;69;2;66
DIEGO DE LEON;238100;CALLE;DE; DIEGO DE LEON;DIEGO DE LEÓN;4;1;69;2;66
DIEGO DE VARGAS;2405;CALLE;DE; DIEGO DE VARGAS;DIEGO DE VARGAS;20;1;33;2;42
DIEGO HURTADO DE MENDOZA;31000094;CALLE;DE; DIEGO HURTADO DE MENDOZA;DIEGO HURTADO DE MENDOZA;16;1;21;2;18
DIEGO LOPEZ GARCIA-GALLO;31000239;CALLE;DE; DIEGO LOPEZ GARCIA-GALLO;DIEGO LÓPEZ GARCÍA-GALLO;9;;;;
DIEGO MANCHADO;238200;CALLE;DE; DIEGO MANCHADO;DIEGO MANCHADO;13;1;53;2;80
DIEGO OLIVERA VICTORIO;2646;CALLE;DE; DIEGO OLIVERA VICTORIO;DIEGO OLIVERA VICTORIO;18;1;1;2;10
DIEGO TORRES VILLARROEL;329700;CALLE;DE; DIEGO TORRES VILLARROEL;DIEGO TORRES VILLARROEL;11;1;15;2;12
DIEZ;238400;CALLE;; DIEZ;DÍEZ;20;1;7;2;6
DIEZ MERCAMADRID;31000233;CALLE;; DIEZ MERCAMADRID;DIEZ MERCAMADRID;18;1;1;2;2
DIGITAL;970;CALLE;; DIGITAL;DIGITAL;10;1;29;2;34
DINAMARCA;2326;PLAZA;DE; DINAMARCA;DINAMARCA;9;1;3;2;4
DINERO;31000538;CALLE;DEL; DINERO;DINERO;11;1;9;20;22
DIONISIO INCA YUPANQUI;1174;CALLE;DE; DIONISIO INCA YUPANQUI;DIONISIO INCA YUPANQUI;16;9;81;2;10
DIONISIO RIDRUEJO;238725;CALLE;DE; DIONISIO RIDRUEJO;DIONISIO RIDRUEJO;8;1;61;2;66
DIPLOMATICOS;238750;CALLE;DE LOS; DIPLOMATICOS;DIPLOMÁTICOS;9;1;25;2;34
DIRECCION;238800;PASEO;DE LA; DIRECCION;DIRECCIÓN;6;1;329;2;380
DIRECCION;238800;PASEO;DE LA; DIRECCION;DIRECCIÓN;6;1;329;2;380
DIRECCION;238800;PASEO;DE LA; DIRECCION;DIRECCIÓN;6;1;329;2;380
DIRECCION;238800;PASEO;DE LA; DIRECCION;DIRECCIÓN;8;;;;
DISCOBOLO;238900;CALLE;DEL; DISCOBOLO;DISCÓBOLO;20;1;91;2;76
DISTRITO LATINA;31004353;PLAZA;; DISTRITO LATINA;DISTRITO LATINA;10;;;;
DIVINA PASTORA;239000;CALLE;DE LA; DIVINA PASTORA;DIVINA PASTORA;8;3;37;2;12
DIVINO PASTOR;239100;CALLE;DEL; DIVINO PASTOR;DIVINO PASTOR;1;1;35;2;34
DIVINO REDENTOR;239200;CALLE;DEL; DIVINO REDENTOR;DIVINO REDENTOR;6;1;67;2;68
DIVINO VALLES;239300;CALLE;DEL; DIVINO VALLES;DIVINO VALLÉS;2;1;35;2;40
DIVINO VALLES;239300;CALLE;DEL; DIVINO VALLES;DIVINO VALLÉS;2;1;35;2;40
DOBLA;31000309;CALLE;DE LA; DOBLA;DOBLA;11;1;17;2;16
DOBLADA;1799;CALLE;; DOBLADA;DOBLADA;21;1;21;2;16
DOBLER;31000331;CALLE;DEL; DOBLER;DOBLER;11;;;6;8
DOBLON;1801;CALLE;DEL; DOBLON;DOBLÓN;21;1;7;2;14
DOCE DE OCTUBRE;239500;CALLE;DEL; DOCE DE OCTUBRE;DOCE DE OCTUBRE;3;1;41;2;44
DOCE DE OCTUBRE;239500;CALLE;DEL; DOCE DE OCTUBRE;DOCE DE OCTUBRE;3;1;41;2;44
DOCE ESTRELLAS;1119;PASEO;DE LAS; DOCE ESTRELLAS;DOCE ESTRELLAS;21;1;11;2;10
DOCTOR ALVAREZ SIERRA;681500;CALLE;DEL; DOCTOR ALVAREZ SIERRA;DOCTOR ÁLVAREZ SIERRA;15;1;7;4;6
DOCTOR ARCE;239700;AVENIDA;DEL; DOCTOR ARCE;DOCTOR ARCE;5;1;47;2;32
DOCTOR BALMIS;31000658;CALLE;DEL; DOCTOR BALMIS;DOCTOR BALMIS;9;1;47;2;46
DOCTOR BARRAQUER;828;PLAZA;DEL; DOCTOR BARRAQUER;DOCTOR BARRAQUER;8;1;5;2;2
DOCTOR BELLIDO;239800;CALLE;DEL; DOCTOR BELLIDO;DOCTOR BELLIDO;13;1;41;2;50
DOCTOR BLANCO NAJERA;239900;CALLE;DEL; DOCTOR BLANCO NAJERA;DOCTOR BLANCO NÁJERA;10;1;3;2;6
DOCTOR BLANCO SOLER;240000;CALLE;DEL; DOCTOR BLANCO SOLER;DOCTOR BLANCO SOLER;10;1;17;2;26
DOCTOR CALVO PEREZ;240300;PLAZA;DEL; DOCTOR CALVO PEREZ;DOCTOR CALVO PÉREZ;16;1;7;2;8
DOCTOR CARMENA RUIZ;240400;CALLE;DEL; DOCTOR CARMENA RUIZ;DOCTOR CARMENA RUIZ;12;1;37;2;2
DOCTOR CARRACIDO;240500;CALLE;DEL; DOCTOR CARRACIDO;DOCTOR CARRACIDO;1;1;1;2;2
DOCTOR CASAL;240600;CALLE;DEL; DOCTOR CASAL;DOCTOR CASAL;9;1;27;2;12
DOCTOR CASTELO;240700;CALLE;DEL; DOCTOR CASTELO;DOCTOR CASTELO;3;1;51;2;62
DOCTOR CIRAJAS;240900;CALLE;DEL; DOCTOR CIRAJAS;DOCTOR CIRAJAS;15;1;5;10;22
DOCTOR CORTES;241000;PLAZA;DEL; DOCTOR CORTES;DOCTOR CORTÉS;8;;;2;6
DOCTOR CORTEZO;241100;CALLE;DEL; DOCTOR CORTEZO;DOCTOR CORTEZO;1;1;17;2;18
DOCTOR CRIADO;241150;CALLE;DEL; DOCTOR CRIADO;DOCTOR CRIADO;17;1;15;2;24
DOCTOR DRUMEN;241175;CALLE;DEL; DOCTOR DRUMEN;DOCTOR DRUMEN;1;1;7;2;6
DOCTOR ESPINA;241170;CALLE;DEL; DOCTOR ESPINA;DOCTOR ESPINA;11;1;43;2;46
DOCTOR ESQUERDO;241300;CALLE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;3;55;223;44;184
DOCTOR ESQUERDO;241300;CALLE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;3;55;223;44;184
DOCTOR ESQUERDO;241300;CALLE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;3;55;223;44;184
DOCTOR ESQUERDO;241300;CALLE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;3;55;223;44;184
DOCTOR ESQUERDO;241300;CALLE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;3;55;223;44;184
DOCTOR ESQUERDO;241300;CALLE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;4;1;53;2;42
DOCTOR ESQUERDO;241300;CALLE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;4;1;53;2;42
DOCTOR ESQUERDO;241400;PASAJE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;4;1;3;2;6
DOCTOR FEDERICO RUBIO Y GALI;241500;AVENIDA;DEL; DOCTOR FEDERICO RUBIO Y GALI;DOCTOR FEDERICO RUBIO Y GALÍ;6;1;53;2;78
DOCTOR FEDERICO RUBIO Y GALI;241500;AVENIDA;DEL; DOCTOR FEDERICO RUBIO Y GALI;DOCTOR FEDERICO RUBIO Y GALÍ;9;55;79;82;112
DOCTOR FERNANDO CASTRO RODRIGUEZ;1083;CALLE;DEL; DOCTOR FERNANDO CASTRO RODRIGUEZ;DOCTOR FERNANDO CASTRO RODRÍGUEZ;9;1;1;;
DOCTOR FERNANDO PRIMO DE RIVERA;241600;CALLE;DEL; DOCTOR FERNANDO PRIMO DE RIVERA;DOCTOR FERNANDO PRIMO DE RIVERA;13;1;17;2;14
DOCTOR FERRAN;241700;CALLE;DEL; DOCTOR FERRAN;DOCTOR FERRÁN;12;1;23;2;24
DOCTOR FLEMING;241800;CALLE;DEL; DOCTOR FLEMING;DOCTOR FLEMING;5;1;55;2;60
DOCTOR FLEMING;241800;CALLE;DEL; DOCTOR FLEMING;DOCTOR FLEMING;5;1;55;2;60
DOCTOR FLEMING;241825;TRAVESÍA;DEL; DOCTOR FLEMING;DOCTOR FLEMING;5;1;1;;
DOCTOR FOURQUET;241900;CALLE;DEL; DOCTOR FOURQUET;DOCTOR FOURQUET;1;1;41;2;34
DOCTOR GARCIA TAPIA;241950;AVENIDA;DEL; DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;14;1;173;26;232
DOCTOR GARCIA TAPIA;241950;AVENIDA;DEL; DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;14;1;173;26;232
DOCTOR GARCIA TAPIA;241950;AVENIDA;DEL; DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;14;1;173;26;232
DOCTOR GARCIA TAPIA;241950;AVENIDA;DEL; DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;14;1;173;26;232
DOCTOR GARCIA TAPIA;241950;AVENIDA;DEL; DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;14;1;173;26;232
DOCTOR GARCIA TAPIA;241950;AVENIDA;DEL; DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;19;;;;
DOCTOR GARCIA TAPIA;241950;AVENIDA;DEL; DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;19;;;;
DOCTOR GOMEZ ULLA;242000;CALLE;DEL; DOCTOR GOMEZ ULLA;DOCTOR GÓMEZ ULLA;4;1;13;2;26
DOCTOR GUIU;242200;CALLE;DEL; DOCTOR GUIU;DOCTOR GUÍU;8;3;65;2;62
DOCTOR HUERTAS;242300;CALLE;DEL; DOCTOR HUERTAS;DOCTOR HUERTAS;5;;;;
DOCTOR IGLESIAS FERNANDEZ;242400;CALLE;DEL; DOCTOR IGLESIAS FERNANDEZ;DOCTOR IGLESIAS FERNÁNDEZ;17;1;9;2;10
DOCTOR JERONIMO IBORRA;707800;CALLE;DEL; DOCTOR JERONIMO IBORRA;DOCTOR JERÓNIMO IBORRA;11;1;21;2;16
DOCTOR JERONIMO IBORRA;707800;CALLE;DEL; DOCTOR JERONIMO IBORRA;DOCTOR JERÓNIMO IBORRA;11;1;21;2;16
DOCTOR JIMENEZ DIAZ;242450;CALLE;DEL; DOCTOR JIMENEZ DIAZ;DOCTOR JIMÉNEZ DÍAZ;9;;;;
